                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.03.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20240629"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126                                      127                                      128                                      129                                      130                                      131                                      132                                      133                                      134                                      135                                      136                                      137                                      138                                      139                                      140                                      141                                      142                                      143                                      144                                      145                                      146                                      147                                      148                                      149                                      150                                      151                                      152                                      153                                      154                                      155                                      156                                      157 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                screened_rate_r_b8_gp_be7            screened_rate_r_b8_wk_he4_he4                screened_rate_r_be7_pg_b8               screened_rate_r_be7_wk_li7               screened_rate_r_c12_ag_o16               screened_rate_r_c12_ap_n15               screened_rate_r_c12_pg_n13               screened_rate_r_c13_pg_n14              screened_rate_r_f17_ap_ne20               screened_rate_r_f17_gp_o16               screened_rate_r_f17_pa_o14              screened_rate_r_f17_pg_ne18               screened_rate_r_f17_wk_o17               screened_rate_r_f18_gp_o17               screened_rate_r_f18_pa_o15              screened_rate_r_f18_pg_ne19               screened_rate_r_f18_wk_o18               screened_rate_r_f19_gp_o18               screened_rate_r_f19_pa_o16              screened_rate_r_f19_pg_ne20              screened_rate_r_h1_h1_ec_h2              screened_rate_r_h1_h1_wk_h2            screened_rate_r_h1_he3_wk_he4     screened_rate_r_h2_be7_to_h1_he4_he4             screened_rate_r_h2_h2_to_he4         screened_rate_r_h2_he3_to_h1_he4                screened_rate_r_h2_pg_he3               screened_rate_r_he3_ag_be7 screened_rate_r_he3_be7_to_h1_h1_he4_he4     screened_rate_r_he3_he3_to_h1_h1_he4       screened_rate_r_he4_he4_he4_to_c12               screened_rate_r_li7_pa_he4             screened_rate_r_mg22_ga_ne18               screened_rate_r_n13_ap_o16               screened_rate_r_n13_gp_c12               screened_rate_r_n13_pg_o14               screened_rate_r_n13_wk_c13               screened_rate_r_n14_ag_f18               screened_rate_r_n14_ap_o17               screened_rate_r_n14_gp_c13               screened_rate_r_n14_pg_o15               screened_rate_r_n15_ag_f19               screened_rate_r_n15_ap_o18               screened_rate_r_n15_pa_c12               screened_rate_r_n15_pg_o16             screened_rate_r_ne18_ag_mg22              screened_rate_r_ne18_gp_f17              screened_rate_r_ne18_wk_f18              screened_rate_r_ne19_ga_o15              screened_rate_r_ne19_gp_f18              screened_rate_r_ne19_wk_f19             screened_rate_r_ne20_ag_mg24              screened_rate_r_ne20_gp_f19              screened_rate_r_o14_ag_ne18               screened_rate_r_o14_ap_f17               screened_rate_r_o14_gp_n13               screened_rate_r_o14_wk_n14              screened_rate_r_o15_ag_ne19               screened_rate_r_o15_ap_f18               screened_rate_r_o15_gp_n14               screened_rate_r_o15_wk_n15              screened_rate_r_o16_ag_ne20               screened_rate_r_o16_ap_f19               screened_rate_r_o16_gp_n15               screened_rate_r_o16_pg_f17               screened_rate_r_o17_pa_n14               screened_rate_r_o17_pg_f18               screened_rate_r_o18_pa_n15               screened_rate_r_o18_pg_f19                 screened_rate_rc12ap_aux                 screened_rate_rn14pg_aux                screened_rate_rna23pa_aux                screened_rate_rna23pg_aux            screened_rate_rne18ap_to_mg22            screened_rate_rne19pg_to_mg22                screened_rate_rne20ap_aux            screened_rate_rne20ap_to_mg24            screened_rate_rne20pg_to_mg22                 screened_rate_ro16gp_aux                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                                center_h2                               center_he3                               center_he4                               center_li7                               center_be7                                center_b8                               center_c12                               center_c13                               center_n13                               center_n14                               center_n15                               center_o14                               center_o15                               center_o16                               center_o17                               center_o18                               center_f17                               center_f18                               center_f19                              center_ne18                              center_ne19                              center_ne20                              center_mg22                              center_mg24                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                     2059                  1.0000000000000000E+005                  5.0000000000000000E+000                  9.9997243263689017E-001                  3.3298450505024768E+001                 -9.8999999999999986E+001                  1.0007411484049416E-004                  4.9105315361898827E-002                  7.0089035337212316E-003                  1.1342850511359542E-001                  9.5667505361597072E-002                  4.9105315361898827E-002                  7.0089035337212316E-003                  1.1342850511359542E-001                  9.5667505361597072E-002                 -2.1693746734091895E-001                 -4.7459238868211386E+001                 -1.0133777049453792E+001                 -2.1693746728832392E-001                 -2.2543996884031126E-001                 -1.9294193764008418E+000                 -4.7459238868211386E+001                  6.3189170056048436E-026                  1.8871323274108746E+032                  1.8871323274115509E+032                  1.5089583059502462E+036                  1.2011685617197951E-003                  0.0000000000000000E+000                  5.3409990549040888E+036                  6.1379729934984876E+035                  2.5205943018722547E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1935910895378551E+013                  5.0201437855359017E+032                  0.0000000000000000E+000                  8.8065237926680464E+016                  6.4285585751714648E+013                  1.0847704350187940E+029                  0.0000000000000000E+000                  2.8519002787438847E+024                  7.3596316164419892E+020                  2.3477145960356484E+035                  1.1955336428736003E+038                  1.4874378903610152E+031                  3.2043813906402656E+017                  4.0883663754468570E+017                  3.6071170416166194E+034                  1.1975206266596479E+038                  1.5091504628233145E+036                  8.4260877777147038E+014                  4.6195781330674304E+037                  1.1407875583858745E-009                  1.5089582891566804E+036                  0.0000000000000000E+000                  9.5162797853388482E-008                  0.0000000000000000E+000                  1.1074210365649394E+022                  5.3409990534439165E+036                  2.5079377746979712E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7295883958210626E+034                  1.1191507318953892E-005                  0.0000000000000000E+000                  9.3225775961370238E+035                  4.3508270124746417E+032                  3.8455688401541479E-056                  0.0000000000000000E+000                  1.1956366965457426E+013                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4353466459171773E+013                  3.5224624485106637E-021                  0.0000000000000000E+000                  1.5975298470279838E-035                  7.1326509409625434E-031                  0.0000000000000000E+000                  1.1074210365291836E+022                  2.0742055897905097E-023                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7295883956130179E+034                  2.3582593106932742E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0201437856174940E+032                  1.8309079514752702E+029                  1.0847704383216715E+029                  8.0222892780176880E+033                  1.2581430913902546E+031                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6214263169582015E-058                  6.2033402545955170E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2133258666830635E+028                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7510497139643224E+000                 -1.3877050844805855E-001                 -4.8831521288176957E-002                  4.5357306700145719E+000                  0.0000000000000000E+000                  1.7216439300125565E+001                  1.9553999210335817E+000                  7.1278939675689585E+000                  6.1609084974931494E-001                  8.5521122246436310E-001                  1.2833440548031494E+000                  7.1040468881066920E-001                  5.9986228972695603E-018                  7.1283375546996226E-005                  2.7062265964139570E-001                  1.3660228103173258E-015                  2.9598685071825687E-012                  2.2763851268669223E-022                  9.6476621649998096E-004                  4.2615489736506805E-005                  2.7250989849223191E-015                  3.4867178906446438E-003                  2.4413168492730134E-006                  3.0712876633870021E-030                  6.7093178159362304E-018                  8.6689567475619171E-003                  3.7862892120268034E-006                  2.1072720416330385E-005                  5.9047911569951902E-020                  1.3898005376891479E-021                  4.2449467429997177E-011                  1.3215071485859543E-040                  9.9480915918483811E-039                  1.9323770127658848E-003                  1.3354301571148057E-013                  3.7786344431544132E-003                  3.1566155704791459E-003                  8.6615520735228348E-003                  7.1082258506277940E-001                  2.7035886163098688E-001                                        0                                        8 
                                       2                                     1840                  2.8000000000000000E+005                  5.2552725051033056E+000                  9.9997243263689017E-001                  3.3298450505024768E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7051924489171848E-001                  2.8949159999365148E-002                  3.9090615991092782E-004                  9.9999999998356237E-001                  9.7051924489171848E-001                  2.8949159999365148E-002                  3.9090615991092782E-004                 -2.1455244259786435E-001                 -4.7438574824001485E+001                 -1.0123863201225040E+001                 -2.1455244254434960E-001                 -2.2299024875951998E-001                 -1.9303192820399597E+000                 -4.7438574824001485E+001                  4.9423833415451039E-026                  1.8797067557071083E+032                  1.8797067557071141E+032                  1.5186658776371744E+036                  1.2975696723945625E-003                  0.0000000000000000E+000                  5.4219805686560307E+036                  6.8893538623710008E+035                  2.7115733677030912E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2465491996780209E+013                  5.1226368155815653E+032                  0.0000000000000000E+000                  9.4719489236962064E+016                  6.9141955737657797E+013                  1.1071906998596788E+029                  0.0000000000000000E+000                  7.1855875822745602E+024                  1.8545569267553872E+021                  2.3675076875863522E+035                  1.2023545032073566E+038                  1.4997528367385409E+031                  3.1642666312814861E+017                  4.1110515555873786E+017                  3.6326265058888678E+034                  1.2043587484928551E+038                  1.5188538612553709E+036                  7.7518980903320075E+014                  4.6452019292104806E+037                  1.1963791074016285E-009                  1.5186658776538370E+036                  0.0000000000000000E+000                  1.0241705677202851E-007                  0.0000000000000000E+000                  1.1590541625345199E+022                  5.4219805686437136E+036                  2.6118665214370167E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7973175158237808E+034                  8.9727493377557789E-006                  0.0000000000000000E+000                  7.4874719838159106E+035                  3.4955181733566242E+032                  4.2323107263039321E-056                  0.0000000000000000E+000                  1.2465491996759213E+013                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9141955737492562E+013                  3.7223295023847180E-021                  0.0000000000000000E+000                  1.7612187477561166E-035                  7.8581669177005179E-031                  0.0000000000000000E+000                  1.1590541625335948E+022                  2.2108954371425164E-023                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7973175158216700E+034                  2.4731266413623723E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1226368155926873E+032                  1.8693882566061486E+029                  1.1071906999030875E+029                  8.1602564185315366E+033                  1.2789635185642399E+031                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9685141556367468E-058                  6.7345839386167590E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2644371701045015E+028                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7505498063253198E+000                 -1.4311295297104404E-001                 -5.0002928271664179E-002                  4.5380734839815462E+000                  0.0000000000000000E+000                  1.7218333018695294E+001                  1.9578322204427452E+000                  7.1276532414937694E+000                  6.1655018719660815E-001                  8.5472450688235024E-001                  1.2845570227571166E+000                  7.0943520012384553E-001                  5.9927554152317223E-018                  6.2449584485654359E-005                  2.7155963732820487E-001                  1.1996252749540753E-015                  2.6285462103406959E-012                  2.0162139708884092E-022                  9.5171703950655009E-004                  5.6739209372146817E-005                  2.7240876402586317E-015                  3.4983701290776767E-003                  1.0995310430239093E-006                  3.0889039623314246E-030                  6.7845795047481570E-018                  8.6871373902431912E-003                  3.7984386139784587E-006                  2.1074284718700471E-005                  5.9405906118776935E-020                  1.4129822004168260E-021                  1.2016910446304998E-010                  1.3209138747619478E-040                  1.0053057358669825E-038                  1.9361515048638427E-003                  3.7773723038950727E-013                  3.7866253128456188E-003                  3.1566208169459984E-003                  8.6615577925608107E-003                  7.1082127168874210E-001                  2.7035978692565688E-001                                        0                                        5 
                                       3                                     1758                  6.0400000000000000E+005                  5.5105450102066120E+000                  9.9997243263689017E-001                  3.3298450505024768E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.2894185910586932E-002                  4.1321230064818477E-004                  9.9999999998356237E-001                  9.7012830666827243E-001                  3.2894185910586932E-002                  4.1321230064818477E-004                  9.9999999998356237E-001                  9.7012830666827243E-001                 -2.0959836165634754E-001                 -4.7412115167719719E+001                 -1.0110591265508665E+001                 -2.0959836160179796E-001                 -2.1803060236870234E-001                 -1.9256489759639792E+000                 -4.7412115167719719E+001                  5.3527153077719688E-026                  1.8638473831869871E+032                  1.8638473831869785E+032                  1.5355530944280342E+036                  1.3955290305407867E-003                  0.0000000000000000E+000                  5.5176325478452766E+036                  8.2634742819038678E+035                  2.9683344642047404E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3170503051161967E+013                  5.2659240446905756E+032                  0.0000000000000000E+000                  1.0043126880285613E+017                  7.3310137132897109E+013                  1.1386690270014844E+029                  0.0000000000000000E+000                  1.6085576180143248E+025                  4.1515378951166073E+021                  2.3999495897196194E+035                  1.2134588161289611E+038                  1.5229808297848317E+031                  3.1301391905033907E+017                  4.1484305835207968E+017                  3.6847305145968256E+034                  1.2154902926672363E+038                  1.5357394900290079E+036                  7.3713991549635225E+014                  4.7126332459634335E+037                  1.2715354613249088E-009                  1.5355530944386114E+036                  0.0000000000000000E+000                  1.0944143596856351E-007                  0.0000000000000000E+000                  1.2064338170161861E+022                  5.5176325478372073E+036                  2.7596032874546781E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8979613106941724E+034                  5.7545472838879525E-006                  0.0000000000000000E+000                  5.3251009135231962E+035                  2.4880350800655471E+032                  4.7728298176661321E-056                  0.0000000000000000E+000                  1.3170503051097117E+013                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3310137132436734E+013                  3.9859609334330188E-021                  0.0000000000000000E+000                  1.9350071026918985E-035                  8.6267343842284834E-031                  0.0000000000000000E+000                  1.2064338170157250E+022                  2.4050481156929089E-023                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8979613106924623E+034                  2.6240731027591815E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.2659240447204197E+032                  1.9232801860214743E+029                  1.1386690270436439E+029                  8.3549631860834561E+033                  1.3085426712476236E+031                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.4450613396729549E-058                  7.3467880220734203E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3347413020247357E+028                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7502262476845400E+000                 -1.4644883002097520E-001                 -5.1023749515070584E-002                  4.5401151264683586E+000                  0.0000000000000000E+000                  1.7222359772576009E+001                  1.9621823901079543E+000                  7.1278555167421640E+000                  6.1735576216796784E-001                  8.5387463364039251E-001                  1.2866837745424904E+000                  7.0773925350771960E-001                  5.9772461355650647E-018                  5.6053957277522916E-005                  2.7318792138454351E-001                  1.0890658142397540E-015                  2.4130660401087343E-012                  1.8780574019576685E-022                  9.2699496643765299E-004                  7.8986251168003746E-005                  2.6990683381152237E-015                  3.5223229233448164E-003                  4.3038448879690098E-007                  3.1166900540500386E-030                  6.9562279538276556E-018                  8.7194259918615281E-003                  3.8202839832066080E-006                  2.1074270297887475E-005                  6.0782707999288576E-020                  1.4487224276574752E-021                  2.6278596080104654E-010                  1.3779509579940926E-040                  1.0542449041140449E-038                  1.9428596600104117E-003                  8.2884006930947436E-013                  3.8008561528355259E-003                  3.1566019956107525E-003                  8.6615088641607066E-003                  7.1081889031446532E-001                  2.7036146870275213E-001                                        0                                        5 
                                       4                                     1700                  1.1872000000000000E+006                  5.7658175153099176E+000                  9.9997243263689017E-001                  3.3298450505024768E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.1179749131082513E-002                  5.4109116229345965E-004                  9.9999999998356237E-001                  9.6988827848823023E-001                  3.1179749131082513E-002                  5.4109116229345965E-004                  9.9999999998356237E-001                  9.6988827848823023E-001                 -1.9957064148647824E-001                 -4.7374404648152264E+001                 -1.0091171732668915E+001                 -1.9957064143073616E-001                 -2.0822686590943587E-001                 -1.9043473686268781E+000                 -4.7374404648152264E+001                  6.7099627335145722E-026                  1.9414170363353463E+032                  1.9414170363353452E+032                  1.5728389168248086E+036                  1.5341909317523215E-003                  0.0000000000000000E+000                  5.6510751788500037E+036                  1.0761315690411888E+036                  3.3768307810936623E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4247494557369789E+013                  5.4848290418232991E+032                  0.0000000000000000E+000                  1.0992476036350557E+017                  8.0237826266011156E+013                  1.1871637406542321E+029                  0.0000000000000000E+000                  3.4517658280045503E+025                  8.9083419100826430E+021                  2.4500041331598983E+035                  1.2307859047758702E+038                  1.5637687714234669E+031                  3.2709446188995571E+017                  4.2361581090812966E+017                  3.8137992156128051E+034                  1.2328545289874728E+038                  1.5730330728064072E+036                  7.5433582954987575E+014                  4.8736861568588670E+037                  1.3868803538393197E-009                  1.5728389168917532E+036                  0.0000000000000000E+000                  1.1941035512117801E-007                  0.0000000000000000E+000                  1.2699691645929450E+022                  5.6510751788437595E+036                  2.9867402769845705E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0537557134985860E+034                  2.9874270258689470E-006                  0.0000000000000000E+000                  3.4394290109190495E+035                  1.6092722603687935E+032                  5.6719561796314449E-056                  0.0000000000000000E+000                  1.4247494557277492E+013                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.0237826265352969E+013                  4.3912907121445160E-021                  0.0000000000000000E+000                  2.1978312499639880E-035                  9.7873007247497327E-031                  0.0000000000000000E+000                  1.2699691645926073E+022                  2.7150646166290614E-023                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0537557134971213E+034                  2.8536847082551048E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.4848290418636283E+032                  2.0062000088429368E+029                  1.1871637406964041E+029                  8.6504920159944754E+033                  1.3539077292315276E+031                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2070209227333334E-058                  8.4052925954489045E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4414967288384461E+028                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7502456315241672E+000                 -1.4757999495498306E-001                 -5.1628099661328294E-002                  4.5413238267608742E+000                  0.0000000000000000E+000                  1.7228851412078420E+001                  1.9691279987459296E+000                  7.1283196649949554E+000                  6.1875509658338990E-001                  8.5240631050668192E-001                  1.2903788696660854E+000                  7.0480620495021817E-001                  5.9492454334488329E-018                  5.2445132960994635E-005                  2.7599252445908090E-001                  1.0406642497690423E-015                  2.3552488704313056E-012                  1.8837603060457499E-022                  8.8228315623157996E-004                  1.1027970562061103E-004                  2.6548138709362398E-015                  3.5736295795136958E-003                  2.2321860293392455E-007                  3.1757357241141750E-030                  7.3107872434168434E-018                  8.7765859763099512E-003                  3.8597804104934828E-006                  2.1065751604623051E-005                  6.3521586333114402E-020                  1.5198546007665107E-021                  5.2893311651788705E-010                  1.4955346749552351E-040                  1.1570558697866878E-038                  1.9547473221388917E-003                  1.6823777860278082E-012                  3.8261504343325577E-003                  3.1565680353649898E-003                  8.6614206080981720E-003                  7.1081456967021717E-001                  2.7036458571219724E-001                                        0                                        5 
                                       5                                     1661                  2.2369600000000000E+006                  6.0210900204132241E+000                  9.9997243263689017E-001                  3.3298450505024768E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.6991584862809010E-001                  2.7079074172349393E-002                  6.9991732190890132E-004                  9.9999999998356237E-001                  9.6991584862809010E-001                  2.7079074172349393E-002                  6.9991732190890132E-004                 -1.8368860664357375E-001                 -4.7318730417177946E+001                 -1.0062305344352009E+001                 -1.8368860658613995E-001                 -1.9295884643641437E-001                 -1.8590088247890524E+000                 -4.7318730417177946E+001                  9.7361696828095812E-026                  2.1021581732342867E+032                  2.1021581732342874E+032                  1.6411833269815289E+036                  1.7509657515425460E-003                  0.0000000000000000E+000                  5.8205736778008201E+036                  1.5075602134078241E+036                  4.0955255106194309E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5986646263026572E+013                  5.8263817490274409E+032                  0.0000000000000000E+000                  1.2568036473648363E+017                  9.1734636826848734E+013                  1.2632163491161894E+029                  0.0000000000000000E+000                  7.3889800044850307E+025                  1.9068418654377295E+022                  2.5160140916137132E+035                  1.2545677407804356E+038                  1.6226885330513549E+031                  3.5645312072065862E+017                  4.3223674930287264E+017                  3.9627348679265233E+034                  1.2566874813852606E+038                  1.6413935575837932E+036                  8.1826970424141400E+014                  5.1514227917002849E+037                  1.5765698867874137E-009                  1.6411833269819158E+036                  0.0000000000000000E+000                  1.3428222595968159E-007                  0.0000000000000000E+000                  1.3540462617197770E+022                  5.8205736777963929E+036                  3.3727410155570946E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3026704236022591E+034                  1.5392245044345607E-006                  0.0000000000000000E+000                  2.2502762765197597E+035                  1.0543925972919951E+032                  7.3419270800908449E-056                  0.0000000000000000E+000                  1.5986646262992770E+013                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1734636826598406E+013                  5.0836648092571732E-021                  0.0000000000000000E+000                  2.6201358371296248E-035                  1.1647216267183305E-030                  0.0000000000000000E+000                  1.3540462617195197E+022                  3.2627890003556115E-023                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3026704236009457E+034                  3.2384965561262606E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8263817490419836E+032                  2.1364266231904186E+029                  1.2632163491451204E+029                  9.0971353855335541E+033                  1.4217957554393171E+031                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5228941408221875E-058                  1.0254718981571333E-010                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6092814724637199E+028                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7506922353751082E+000                 -1.4604327392548694E-001                 -5.1752946848463301E-002                  4.5415735211351445E+000                  0.0000000000000000E+000                  1.7233952629643145E+001                  1.9749619214653975E+000                  7.1291808714415463E+000                  6.2109077892059361E-001                  8.4997516721267263E-001                  1.2965508274410709E+000                  6.9994723786803204E-001                  5.9018338578679047E-018                  5.0452676782124331E-005                  2.8062224120820961E-001                  1.0375128559538465E-015                  2.4126818976629232E-012                  1.9965223352386239E-022                  8.0497614874039381E-004                  1.4483106198523511E-004                  2.5309674736705420E-015                  3.6833306556659541E-003                  1.8946478079006925E-007                  3.1768300894566739E-030                  7.9059521108997960E-018                  8.8758952263482526E-003                  3.9309377492795594E-006                  2.1026109989364152E-005                  6.7671039992305000E-020                  1.6308919741615021E-021                  1.0313012144183180E-009                  1.6787536756029721E-040                  1.3260345721973303E-038                  1.9754462395080111E-003                  3.3350366420213950E-012                  3.8704413651564043E-003                  3.1565063387856956E-003                  8.6612601719290080E-003                  7.1080673303185138E-001                  2.7037049829698889E-001                                        0                                        5 
