                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.03.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20240627"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126                                      127                                      128                                      129                                      130                                      131                                      132                                      133                                      134                                      135                                      136                                      137                                      138                                      139                                      140                                      141                                      142                                      143                                      144                                      145                                      146                                      147                                      148                                      149                                      150                                      151                                      152                                      153                                      154                                      155                                      156                                      157 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                screened_rate_r_b8_gp_be7            screened_rate_r_b8_wk_he4_he4                screened_rate_r_be7_pg_b8               screened_rate_r_be7_wk_li7               screened_rate_r_c12_ag_o16               screened_rate_r_c12_ap_n15               screened_rate_r_c12_pg_n13               screened_rate_r_c13_pg_n14              screened_rate_r_f17_ap_ne20               screened_rate_r_f17_gp_o16               screened_rate_r_f17_pa_o14              screened_rate_r_f17_pg_ne18               screened_rate_r_f17_wk_o17               screened_rate_r_f18_gp_o17               screened_rate_r_f18_pa_o15              screened_rate_r_f18_pg_ne19               screened_rate_r_f18_wk_o18               screened_rate_r_f19_gp_o18               screened_rate_r_f19_pa_o16              screened_rate_r_f19_pg_ne20              screened_rate_r_h1_h1_ec_h2              screened_rate_r_h1_h1_wk_h2            screened_rate_r_h1_he3_wk_he4     screened_rate_r_h2_be7_to_h1_he4_he4             screened_rate_r_h2_h2_to_he4         screened_rate_r_h2_he3_to_h1_he4                screened_rate_r_h2_pg_he3               screened_rate_r_he3_ag_be7 screened_rate_r_he3_be7_to_h1_h1_he4_he4     screened_rate_r_he3_he3_to_h1_h1_he4       screened_rate_r_he4_he4_he4_to_c12               screened_rate_r_li7_pa_he4             screened_rate_r_mg22_ga_ne18               screened_rate_r_n13_ap_o16               screened_rate_r_n13_gp_c12               screened_rate_r_n13_pg_o14               screened_rate_r_n13_wk_c13               screened_rate_r_n14_ag_f18               screened_rate_r_n14_ap_o17               screened_rate_r_n14_gp_c13               screened_rate_r_n14_pg_o15               screened_rate_r_n15_ag_f19               screened_rate_r_n15_ap_o18               screened_rate_r_n15_pa_c12               screened_rate_r_n15_pg_o16             screened_rate_r_ne18_ag_mg22              screened_rate_r_ne18_gp_f17              screened_rate_r_ne18_wk_f18              screened_rate_r_ne19_ga_o15              screened_rate_r_ne19_gp_f18              screened_rate_r_ne19_wk_f19             screened_rate_r_ne20_ag_mg24              screened_rate_r_ne20_gp_f19              screened_rate_r_o14_ag_ne18               screened_rate_r_o14_ap_f17               screened_rate_r_o14_gp_n13               screened_rate_r_o14_wk_n14              screened_rate_r_o15_ag_ne19               screened_rate_r_o15_ap_f18               screened_rate_r_o15_gp_n14               screened_rate_r_o15_wk_n15              screened_rate_r_o16_ag_ne20               screened_rate_r_o16_ap_f19               screened_rate_r_o16_gp_n15               screened_rate_r_o16_pg_f17               screened_rate_r_o17_pa_n14               screened_rate_r_o17_pg_f18               screened_rate_r_o18_pa_n15               screened_rate_r_o18_pg_f19                 screened_rate_rc12ap_aux                 screened_rate_rn14pg_aux                screened_rate_rna23pa_aux                screened_rate_rna23pg_aux            screened_rate_rne18ap_to_mg22            screened_rate_rne19pg_to_mg22                screened_rate_rne20ap_aux            screened_rate_rne20ap_to_mg24            screened_rate_rne20pg_to_mg22                 screened_rate_ro16gp_aux                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                                center_h2                               center_he3                               center_he4                               center_li7                               center_be7                                center_b8                               center_c12                               center_c13                               center_n13                               center_n14                               center_n15                               center_o14                               center_o15                               center_o16                               center_o17                               center_o18                               center_f17                               center_f18                               center_f19                              center_ne18                              center_ne19                              center_ne20                              center_mg22                              center_mg24                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                     1584                  5.0000000000000000E+004                  4.6989700043360187E+000                  9.9997243263689017E-001                  3.3298493937841961E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.0870660683217643E-002                  2.2763205363779339E-003                  4.9149541073027048E-002                  3.4180549601438480E-002                  3.0870660683217643E-002                  2.2763205363779339E-003                  4.9149541073027048E-002                  3.4180549601438480E-002                 -2.4366779771233732E-001                 -4.7500082530136424E+001                 -1.0149304413614118E+001                 -2.4366779765836791E-001                 -2.5169014868237832E-001                 -1.9811554519087722E+000                 -4.7500082530136424E+001                  3.2597470615185433E-026                  1.5296572830462251E+032                  1.5296572830473063E+032                  1.3331064222441740E+036                  7.7576055682417164E-004                  0.0000000000000000E+000                  4.4382293698641976E+036                  5.7214441152575716E+035                  2.1166286529351109E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1006012406513348E+013                  4.8718486413331727E+032                  0.0000000000000000E+000                  8.1573910946022256E+016                  5.9549652163432000E+013                  1.0525017044867379E+029                  0.0000000000000000E+000                  1.2758325016198493E+024                  3.2927702180256757E+020                  2.3345099412699500E+035                  1.1906197318226920E+038                  1.4279855827525024E+031                  2.5626758794911258E+017                  4.0702165806272134E+017                  3.4036436806212167E+034                  1.1926138667898622E+038                  1.3332654587196977E+036                  5.2532832167246238E+014                  4.0228200933161991E+037                  1.0383914753064076E-009                  1.3331063885439861E+036                  0.0000000000000000E+000                  6.3492908104043686E-008                  0.0000000000000000E+000                  7.9580613503173830E+021                  4.4382293674375080E+036                  2.4758411421908029E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8754003022800253E+034                  1.1825158579495278E-005                  0.0000000000000000E+000                  9.8598641902567613E+035                  4.6012728974267600E+032                  2.9754086382408209E-056                  0.0000000000000000E+000                  1.1005930701917809E+013                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9548549937590898E+013                  3.1105827247868175E-021                  0.0000000000000000E+000                  9.9412548343272242E-036                  4.4499816342453062E-031                  0.0000000000000000E+000                  7.9580613498036541E+021                  1.9163817489606556E-023                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8754003018477208E+034                  2.1324786582274788E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8718486411542529E+032                  1.7751144107477944E+029                  1.0525017107621321E+029                  7.8304366141987373E+033                  1.2297397271752916E+031                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9197216697920056E-058                  5.3258016688108537E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1356107062070144E+028                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7513442376386115E+000                 -1.3606390205020819E-001                 -4.8067265437830402E-002                  4.5342021583138781E+000                  0.0000000000000000E+000                  1.7151821191457682E+001                  1.8935797935783121E+000                  7.1256359420737150E+000                  6.1597260076267557E-001                  8.5533710035909216E-001                  1.2830396746336123E+000                  7.1065910399811050E-001                  6.0165715611337836E-018                  6.2060601010159472E-005                  2.7036207755570774E-001                  1.1488505074664586E-015                  2.1191737403064646E-012                  1.3057057188312074E-022                  7.4053581889456995E-004                  3.6514861451526869E-005                  1.6569214231741803E-015                  3.7484904484191978E-003                  3.2804757575823235E-006                  1.4515423074315387E-030                  5.6175480208472403E-018                  8.6586014162789438E-003                  3.7804068391761788E-006                  2.1062120402106497E-005                  4.5244175324833715E-020                  1.0741615206342675E-021                  1.6780384874992810E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9301410228455297E-003                  5.0725918654595951E-014                  3.7743512553299794E-003                  3.1577750662921786E-003                  8.6647275859752914E-003                  7.1070027170169359E-001                  2.7057262414317829E-001                                        1                                        8 
                                       2                                     1570                  1.0000000000000000E+005                  4.6989700043360187E+000                  9.9997243263689017E-001                  3.3298493937841961E+001                 -9.8999999999999986E+001                  2.4345970672683855E-002                  9.9999999998356237E-001                  9.7093028074695020E-001                  2.4123318290208917E-002                  3.9064781274383842E-008                  9.9999999998356237E-001                  9.7093028074695020E-001                  2.4123318290208917E-002                  3.9064781274383842E-008                 -2.4077940337581041E-001                 -4.7499534176203866E+001                 -1.0148669772108555E+001                 -2.4077940332212036E-001                 -2.4867674354150235E-001                 -1.9850255561484216E+000                 -4.7499534176203866E+001                  2.1222166486998262E-026                  1.5393893405894433E+032                  1.5393893405894465E+032                  1.3464756617303976E+036                  7.7360776932694725E-004                  0.0000000000000000E+000                  4.4485597852019619E+036                  5.8626381476590541E+035                  2.1168593184276809E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1029008553831109E+013                  4.8801089027201381E+032                  0.0000000000000000E+000                  8.1828924673020496E+016                  5.9736144639018234E+013                  1.0543258222380368E+029                  0.0000000000000000E+000                  2.4062637151714776E+024                  6.2107354398950923E+020                  2.3422945210928572E+035                  1.1931488395999702E+038                  1.4379769442269735E+031                  2.5683693610357894E+017                  4.0783433481791744E+017                  3.4308113955872202E+034                  1.1951480539928036E+038                  1.3466296617466131E+036                  5.1493910154705981E+014                  4.0801349999967587E+037                  1.0397034092570757E-009                  1.3464756616504293E+036                  0.0000000000000000E+000                  6.3545960727796707E-008                  0.0000000000000000E+000                  7.9880361317767924E+021                  4.4485597851963186E+036                  2.4749924447896239E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8816330523494279E+034                  1.0819896095403996E-005                  0.0000000000000000E+000                  9.1269923259471411E+035                  4.2599003232731821E+032                  2.9780917552964908E-056                  0.0000000000000000E+000                  1.1029008553810748E+013                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9736144638877633E+013                  3.1073030178238418E-021                  0.0000000000000000E+000                  9.9439736223498178E-036                  4.4515633788499226E-031                  0.0000000000000000E+000                  7.9880361317748787E+021                  1.9174329560433368E-023                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8816330523487481E+034                  2.1311534467770631E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8801089027305303E+032                  1.7781279429363589E+029                  1.0543258222542573E+029                  7.8447391255546889E+033                  1.2320456515627666E+031                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9292955606532609E-058                  5.2849650287296107E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1387386861520000E+028                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7510539900701425E+000                 -1.3841312377310278E-001                 -4.8661381162339430E-002                  4.5353903897628962E+000                  0.0000000000000000E+000                  1.7152580176214688E+001                  1.8944021069237813E+000                  7.1256181961013194E+000                  6.1604748269200504E-001                  8.5525890947654737E-001                  1.2832375378438563E+000                  7.1050184730263044E-001                  6.0153150876346846E-018                  6.4651049551471936E-005                  2.7050387199020948E-001                  5.9127234547654812E-016                  1.0772378611105603E-012                  6.6454348059357936E-023                  7.4128514959964328E-004                  3.6240518907129625E-005                  1.6511960104911318E-015                  3.7509623085891239E-003                  3.3963646972106875E-006                  1.4457439048374270E-030                  5.6184468478485934E-018                  8.6645050623646511E-003                  3.7828077834737900E-006                  2.1078217148273050E-005                  4.5276122355406573E-020                  1.0225341703158672E-021                  1.4698502103315181E-011                  7.6814206239449060E-041                  5.3720183160140872E-039                  1.9314563761616732E-003                  3.4857782367055576E-014                  3.7769228365446394E-003                  3.1577790833595665E-003                  8.6647340353736418E-003                  7.1069989705562753E-001                  2.7057285132998021E-001                                        1                                        4 
                                       3                                     1578                  1.5000000000000000E+005                  4.6989700043360187E+000                  9.9997243263689017E-001                  3.3298493937841961E+001                 -9.8999999999999986E+001                  2.2346720961036595E-002                  9.9999999998356237E-001                  9.7064946986459399E-001                  2.2246926525752053E-002                  3.9064781440917296E-008                  9.9999999998356237E-001                  9.7064946986459399E-001                  2.2246926525752053E-002                  3.9064781440917296E-008                 -2.3825282839701378E-001                 -4.7498678314615802E+001                 -1.0147975040821105E+001                 -2.3825282834354969E-001                 -2.4603609169328167E-001                 -1.9887612370943804E+000                 -4.7498678314615802E+001                  2.2098916378308094E-026                  1.5704573631996765E+032                  1.5704573631997017E+032                  1.3577044887560646E+036                  7.7212285017828983E-004                  0.0000000000000000E+000                  4.4576610913815532E+036                  6.0137460858514831E+035                  2.1197806658024912E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1054181156065699E+013                  4.8886587121899232E+032                  0.0000000000000000E+000                  8.1976351626643680E+016                  5.9843838347636688E+013                  1.0562227516006956E+029                  0.0000000000000000E+000                  3.6825120775985045E+024                  9.5047194690119179E+020                  2.3495956311877321E+035                  1.1955044454229204E+038                  1.4471545801993786E+031                  2.6247939350900179E+017                  4.0858353517858624E+017                  3.4553373757076373E+034                  1.1975085073167857E+038                  1.3578615854974070E+036                  5.3326216443071075E+014                  4.1301210139342941E+037                  1.0417543669084973E-009                  1.3577044886898331E+036                  0.0000000000000000E+000                  6.3559592891958725E-008                  0.0000000000000000E+000                  7.9989437154637445E+021                  4.4576610913765474E+036                  2.4761750066344755E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8881244441497645E+034                  9.6279915841871722E-006                  0.0000000000000000E+000                  8.4067812675388221E+035                  3.9245745600410054E+032                  2.9860677456431888E-056                  0.0000000000000000E+000                  1.1054181156047473E+013                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9843838347511836E+013                  3.1074996096350399E-021                  0.0000000000000000E+000                  9.9571692706392744E-036                  4.4575813902131021E-031                  0.0000000000000000E+000                  7.9989437154630157E+021                  1.9204182498279698E-023                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8881244441490275E+034                  2.1317672607812268E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8886587121993030E+032                  1.7812834571406182E+029                  1.0562227516166114E+029                  7.8587747558058376E+033                  1.2342853887702586E+031                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9427663738552062E-058                  5.2958217578966299E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1421612490933344E+028                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7508338912416748E+000                 -1.4024691581116883E-001                 -4.9138079524437647E-002                  4.5363437864870928E+000                  0.0000000000000000E+000                  1.7153292643477403E+001                  1.8951181841074989E+000                  7.1256087795224365E+000                  6.1604889826993670E-001                  8.5525741788033827E-001                  1.2832412368904140E+000                  7.1049884119652773E-001                  6.0153803013305524E-018                  6.4913791427054270E-005                  2.7050655918908156E-001                  6.1733189943780848E-016                  1.1227795795182852E-012                  6.9364790381056092E-023                  7.4027426562347023E-004                  3.7430294684769905E-005                  1.6494550593582022E-015                  3.7512342168801974E-003                  3.0015361787649975E-006                  1.4457678348767962E-030                  5.6249235672049773E-018                  8.6645079510218569E-003                  3.7831302820159435E-006                  2.1073251304120498E-005                  4.5329372239265803E-020                  1.0145881002900706E-021                  2.2802756811555739E-011                  7.7010906730963831E-041                  5.3363469892886485E-039                  1.9314570128475101E-003                  5.4474945627478133E-014                  3.7769241401587406E-003                  3.1577761710523994E-003                  8.6647264344064494E-003                  7.1069952284159699E-001                  2.7057308083240772E-001                                        1                                        4 
                                       4                                     1585                  2.4000000000000000E+005                  4.9542425094393243E+000                  9.9997243263689017E-001                  3.3298493937841961E+001                 -9.8999999999999986E+001                  2.1684779874522209E-002                  9.9999999998356237E-001                  9.7045719033901889E-001                  2.1587387252933604E-002                  3.9064781135605964E-008                  9.9999999998356237E-001                  9.7045719033901889E-001                  2.1587387252933604E-002                  3.9064781135605964E-008                 -2.3397708438647138E-001                 -4.7495973016027165E+001                 -1.0146255888384159E+001                 -2.3397708433332112E-001                 -2.4160151634241409E-001                 -1.9933605415128723E+000                 -4.7495973016027165E+001                  2.2712076980557889E-026                  1.6004088987970204E+032                  1.6004088987970386E+032                  1.3767609280072301E+036                  7.7300002307356902E-004                  0.0000000000000000E+000                  4.4749248118460109E+036                  6.2891694637509104E+035                  2.1348316662407638E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1124708231228977E+013                  4.9082663093174213E+032                  0.0000000000000000E+000                  8.2539278312595744E+016                  6.0254777376689719E+013                  1.0605591481719255E+029                  0.0000000000000000E+000                  6.0187941621010783E+024                  1.5534601306251584E+021                  2.3621113729513389E+035                  1.1995546317315292E+038                  1.4626000256932823E+031                  2.6758682228167856E+017                  4.0988482934781293E+017                  3.4966376939796574E+034                  1.2015670793350893E+038                  1.3769210164027038E+036                  5.4883191191180950E+014                  4.2144237125232563E+037                  1.0482638960526082E-009                  1.3767609280074996E+036                  0.0000000000000000E+000                  6.3817807639647410E-008                  0.0000000000000000E+000                  8.0319830084255209E+021                  4.4749248118407466E+036                  2.4853666421688006E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9029772109893691E+034                  7.9071439939525892E-006                  0.0000000000000000E+000                  7.3458187875694353E+035                  3.4305402285982426E+032                  3.0183366738903928E-056                  0.0000000000000000E+000                  1.1124708231146822E+013                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0254777376129906E+013                  3.1194878769964136E-021                  0.0000000000000000E+000                  1.0032306194698543E-035                  4.4911405837560569E-031                  0.0000000000000000E+000                  8.0319830084242888E+021                  1.9338836035475359E-023                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9029772109884302E+034                  2.1395852230050097E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9082663093579205E+032                  1.7885710452095954E+029                  1.0605591482032184E+029                  7.8889801960966742E+033                  1.2390335925450142E+031                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9829486135741586E-058                  5.3506679032800077E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1506383854462594E+028                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7505696230527987E+000                 -1.4256381738426319E-001                 -4.9767993933231870E-002                  4.5376036153046817E+000                  0.0000000000000000E+000                  1.7154490399915741E+001                  1.8962974114383835E+000                  7.1256180151867134E+000                  6.1605144616733498E-001                  8.5525470958700356E-001                  1.2832479196680076E+000                  7.1049343572820545E-001                  6.0152901103478365E-018                  6.5257716887287274E-005                  2.7051148669420150E-001                  6.2954374021286049E-016                  1.1484123298711350E-012                  7.1173992587250838E-023                  7.3830796439451282E-004                  3.9577620954302982E-005                  1.6509366439067510E-015                  3.7517637197767694E-003                  2.4249088996446599E-006                  1.4521472768498078E-030                  5.6454573818692108E-018                  8.6645130898734494E-003                  3.7837234485211300E-006                  2.1064137677837806E-005                  4.5491245709048768E-020                  1.0198740408790810E-021                  3.7667430816511715E-011                  7.7562467978351083E-041                  5.3842233736382541E-039                  1.9314581626079189E-003                  9.0623041483659227E-014                  3.7769264941640100E-003                  3.1577709013935360E-003                  8.6647127668795804E-003                  7.1069885046639070E-001                  2.7057350111340633E-001                                        1                                        4 
                                       5                                     1590                  4.0200000000000000E+005                  5.2095150145426308E+000                  9.9997243263689017E-001                  3.3298493937841961E+001                 -9.8999999999999986E+001                  2.0525402037701361E-002                  9.9999999998356237E-001                  9.7024094015779994E-001                  2.0413649945513701E-002                  3.9064781607450749E-008                  9.9999999998356237E-001                  9.7024094015779994E-001                  2.0413649945513701E-002                  3.9064781607450749E-008                 -2.2702624258817478E-001                 -4.7488660689245030E+001                 -1.0142157744837750E+001                 -2.2702624253537249E-001                 -2.3447120493864645E-001                 -1.9966652114621619E+000                 -4.7488660689245030E+001                  2.4143910936679690E-026                  1.6506300800395022E+032                  1.6506300800395163E+032                  1.4079312371151451E+036                  7.8217130011139333E-004                  0.0000000000000000E+000                  4.5078710266684495E+036                  6.7935648056471015E+035                  2.1831036870302518E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1305723914262984E+013                  4.9530047301214217E+032                  0.0000000000000000E+000                  8.4021099001673488E+016                  6.1336352918029469E+013                  1.0704309670688459E+029                  0.0000000000000000E+000                  1.0366625503213733E+025                  2.6756081005748908E+021                  2.3829166823157932E+035                  1.2063363760028606E+038                  1.4874903390196301E+031                  2.7619971692862224E+017                  4.1209219210467578E+017                  3.5631164910299614E+034                  1.2083629810360811E+038                  1.4080963432668920E+036                  5.7417315684209375E+014                  4.3508278906191164E+037                  1.0660632074770732E-009                  1.4079312370239281E+036                  0.0000000000000000E+000                  6.4752378258743529E-008                  0.0000000000000000E+000                  8.1186238494279362E+021                  4.5078710266628712E+036                  2.5172908657365164E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9368601195711619E+034                  5.7613014716726798E-006                  0.0000000000000000E+000                  5.9738632497502480E+035                  2.7915517119336952E+032                  3.1155047348794698E-056                  0.0000000000000000E+000                  1.1305723914253881E+013                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1336352917962844E+013                  3.1663377855578965E-021                  0.0000000000000000E+000                  1.0269195034832023E-035                  4.5964934656284778E-031                  0.0000000000000000E+000                  8.1186238494261819E+021                  1.9755346178223340E-023                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9368601195699887E+034                  2.1682346630193512E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9530047301265818E+032                  1.8052892588092848E+029                  1.0704309670901089E+029                  7.9544227590639548E+033                  1.2491910836026803E+031                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0896551541608161E-058                  5.4953698826676941E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1710494070153055E+028                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7503145372168656E+000                 -1.4503069677844055E-001                 -5.0491261958454020E-002                  4.5390501513551254E+000                  0.0000000000000000E+000                  1.7156418772051218E+001                  1.8981390037065839E+000                  7.1256909977759673E+000                  6.1605604389100510E-001                  8.5524976702599775E-001                  1.2832600387154689E+000                  7.1048369466308636E-001                  6.0146860174847198E-018                  6.5567565384730452E-005                  2.7052059506231629E-001                  6.4717156574103497E-016                  1.1871222996368227E-012                  7.4073906743823611E-023                  7.3440273108261957E-004                  4.3445208671627885E-005                  1.6549685725007518E-015                  3.7528498685728655E-003                  1.6996355880977052E-006                  1.4675924019572136E-030                  5.6932079967668157E-018                  8.6645221833546743E-003                  3.7848301485885586E-006                  2.1047199598347036E-005                  4.5880555519651335E-020                  1.0290516083217457E-021                  6.5265130278310104E-011                  7.8901025018537052E-041                  5.4859309141485179E-039                  1.9314602394220378E-003                  1.5828512686933008E-013                  3.7769307461607477E-003                  3.1577614720264243E-003                  8.6646883966960270E-003                  7.1069764322626505E-001                  2.7057427911543569E-001                                        1                                        5 
