                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.03.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20240621"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126                                      127                                      128                                      129                                      130                                      131                                      132                                      133                                      134                                      135                                      136                                      137                                      138                                      139                                      140                                      141                                      142                                      143                                      144                                      145                                      146                                      147                                      148                                      149                                      150                                      151                                      152                                      153                                      154                                      155                                      156                                      157 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                screened_rate_r_b8_gp_be7            screened_rate_r_b8_wk_he4_he4                screened_rate_r_be7_pg_b8               screened_rate_r_be7_wk_li7               screened_rate_r_c12_ag_o16               screened_rate_r_c12_ap_n15               screened_rate_r_c12_pg_n13               screened_rate_r_c13_pg_n14              screened_rate_r_f17_ap_ne20               screened_rate_r_f17_gp_o16               screened_rate_r_f17_pa_o14              screened_rate_r_f17_pg_ne18               screened_rate_r_f17_wk_o17               screened_rate_r_f18_gp_o17               screened_rate_r_f18_pa_o15              screened_rate_r_f18_pg_ne19               screened_rate_r_f18_wk_o18               screened_rate_r_f19_gp_o18               screened_rate_r_f19_pa_o16              screened_rate_r_f19_pg_ne20              screened_rate_r_h1_h1_ec_h2              screened_rate_r_h1_h1_wk_h2            screened_rate_r_h1_he3_wk_he4     screened_rate_r_h2_be7_to_h1_he4_he4             screened_rate_r_h2_h2_to_he4         screened_rate_r_h2_he3_to_h1_he4                screened_rate_r_h2_pg_he3               screened_rate_r_he3_ag_be7 screened_rate_r_he3_be7_to_h1_h1_he4_he4     screened_rate_r_he3_he3_to_h1_h1_he4       screened_rate_r_he4_he4_he4_to_c12               screened_rate_r_li7_pa_he4             screened_rate_r_mg22_ga_ne18               screened_rate_r_n13_ap_o16               screened_rate_r_n13_gp_c12               screened_rate_r_n13_pg_o14               screened_rate_r_n13_wk_c13               screened_rate_r_n14_ag_f18               screened_rate_r_n14_ap_o17               screened_rate_r_n14_gp_c13               screened_rate_r_n14_pg_o15               screened_rate_r_n15_ag_f19               screened_rate_r_n15_ap_o18               screened_rate_r_n15_pa_c12               screened_rate_r_n15_pg_o16             screened_rate_r_ne18_ag_mg22              screened_rate_r_ne18_gp_f17              screened_rate_r_ne18_wk_f18              screened_rate_r_ne19_ga_o15              screened_rate_r_ne19_gp_f18              screened_rate_r_ne19_wk_f19             screened_rate_r_ne20_ag_mg24              screened_rate_r_ne20_gp_f19              screened_rate_r_o14_ag_ne18               screened_rate_r_o14_ap_f17               screened_rate_r_o14_gp_n13               screened_rate_r_o14_wk_n14              screened_rate_r_o15_ag_ne19               screened_rate_r_o15_ap_f18               screened_rate_r_o15_gp_n14               screened_rate_r_o15_wk_n15              screened_rate_r_o16_ag_ne20               screened_rate_r_o16_ap_f19               screened_rate_r_o16_gp_n15               screened_rate_r_o16_pg_f17               screened_rate_r_o17_pa_n14               screened_rate_r_o17_pg_f18               screened_rate_r_o18_pa_n15               screened_rate_r_o18_pg_f19                 screened_rate_rc12ap_aux                 screened_rate_rn14pg_aux                screened_rate_rna23pa_aux                screened_rate_rna23pg_aux            screened_rate_rne18ap_to_mg22            screened_rate_rne19pg_to_mg22                screened_rate_rne20ap_aux            screened_rate_rne20ap_to_mg24            screened_rate_rne20pg_to_mg22                 screened_rate_ro16gp_aux                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                                center_h2                               center_he3                               center_he4                               center_li7                               center_be7                                center_b8                               center_c12                               center_c13                               center_n13                               center_n14                               center_n15                               center_o14                               center_o15                               center_o16                               center_o17                               center_o18                               center_f17                               center_f18                               center_f19                              center_ne18                              center_ne19                              center_ne20                              center_mg22                              center_mg24                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                      852                  5.0000000000000000E+004                  4.6989700043360187E+000                  9.9997243263689017E-001                  3.3298148818886851E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356248E-001                  9.7190078467648655E-001                  1.4720648208053078E-002                  1.9159979484708197E-003                  9.9999999998356248E-001                  9.7190078467648655E-001                  1.4720648208053078E-002                  1.9159979484708197E-003                 -2.2779251927134331E-001                 -4.7266876921964396E+001                 -1.0068382839182680E+001                 -2.2779251920865393E-001                 -2.3639522317578243E-001                 -1.9352361070630841E+000                 -4.7266876921964396E+001                  8.8078763013311324E-025                  2.0484887984730011E+032                  2.0488504743456491E+032                  1.4439403081898141E+036                  2.1768848051151373E-003                  0.0000000000000000E+000                  4.8970381288384217E+036                  6.4877037929667544E+035                  6.4990383660095360E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7424932671512061E+013                  5.6930506434948135E+032                  0.0000000000000000E+000                  1.4496691663198314E+017                  1.0579336808270669E+014                  1.2309793804981167E+029                  0.0000000000000000E+000                  2.1460965863102722E+024                  5.5371041017284729E+020                  2.3940340109178459E+035                  1.2136613137089238E+038                  1.4645440079487932E+031                  3.5659812706583021E+017                  4.1775474100287245E+017                  3.5356093308211257E+034                  1.2157017922795973E+038                  1.4441517933637538E+036                  8.8681183299909112E+014                  4.2596360467549562E+037                  1.7765061786491293E-009                  1.4439402758734024E+036                  0.0000000000000000E+000                  1.4617510230790973E-007                  0.0000000000000000E+000                  1.1522975698746895E+022                  4.8970381261608671E+036                  4.0821856978105953E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4711619523262826E+034                  1.8104377031536303E-005                  0.0000000000000000E+000                  1.0984966026240318E+036                  5.1226206041534532E+032                  1.7766142637214544E-055                  0.0000000000000000E+000                  1.7408093579447496E+013                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0562987371223184E+014                  6.5013320822608354E-021                  0.0000000000000000E+000                  4.0369921320964195E-035                  1.7693119882528952E-030                  0.0000000000000000E+000                  1.1512442309905719E+022                  5.0762511293551194E-023                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4710410620115496E+034                  3.7929247205845223E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6933603460943279E+032                  2.0843826707956005E+029                  1.2310534510000601E+029                  8.8912944537503469E+033                  1.3861718847453715E+031                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1212124126636685E-057                  1.5729797482513036E-010                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5730129757680565E+028                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7521412733899933E+000                 -1.3295693000837805E-001                 -4.8107850919677890E-002                  4.5342833292775735E+000                  0.0000000000000000E+000                  1.7477920777189851E+001                  2.1964659632436607E+000                  7.1446583044563994E+000                  6.1604068000838119E-001                  8.5526649465746574E-001                  1.2832283276129433E+000                  7.1052103898618246E-001                  5.8831198326887605E-018                  5.4350497766176645E-005                  2.7045332327502575E-001                  1.3273028454643975E-015                  6.7623550949387818E-012                  0.0000000000000000E+000                  7.3376708731222654E-004                  4.5324668887866456E-005                  7.8998373058083346E-015                  3.7624015285826463E-003                  1.7082550488864054E-006                  0.0000000000000000E+000                  2.6086564009757341E-018                  8.6836046500813665E-003                  3.7956539404162325E-006                  2.1085470788139015E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.2222655329914657E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9354123629348437E-003                  3.4313380340675935E-013                  3.7841874741120054E-003                  3.1540458710595555E-003                  8.6544898272133877E-003                  7.1145832920816110E-001                  2.6905703751057675E-001                                        1                                       21 
                                       2                                      807                  9.0000000000000000E+004                  4.6020599913279616E+000                  9.9997243263689017E-001                  3.3298148818886851E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356248E-001                  9.7080681941504343E-001                  2.4123318290208862E-002                  1.0439868894605445E-003                  9.9999999998356248E-001                  9.7080681941504343E-001                  2.4123318290208862E-002                  1.0439868894605445E-003                 -2.2580391766039029E-001                 -4.7276377590243179E+001                 -1.0069001848808480E+001                 -2.2580391759807619E-001                 -2.3428518119193475E-001                 -1.9393614016282896E+000                 -4.7276377590243179E+001                  4.5841536353321651E-025                  1.9343141741666223E+032                  1.9343141741665250E+032                  1.4531809325265704E+036                  2.0109602254479134E-003                  0.0000000000000000E+000                  4.9011757591067994E+036                  6.6258349401379031E+035                  5.9418574784584506E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7188964794865857E+013                  5.6905545156503631E+032                  0.0000000000000000E+000                  1.4130906314897626E+017                  1.0312729681850838E+014                  1.2304784517061707E+029                  0.0000000000000000E+000                  3.4310030807490637E+024                  8.8529748757910061E+020                  2.3996907571328823E+035                  1.2154812644851560E+038                  1.4717644424479023E+031                  3.3258549280816077E+017                  4.1835057008158406E+017                  3.5554717727781924E+034                  1.2175254080670601E+038                  1.4533744086820612E+036                  7.8139875680306238E+014                  4.3012963381378407E+037                  1.7380651596538190E-009                  1.4531809321844931E+036                  0.0000000000000000E+000                  1.3856635687427691E-007                  0.0000000000000000E+000                  1.1413875179023931E+022                  4.9011757591039612E+036                  4.0030957022110314E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4701225503722388E+034                  1.6153150397887794E-005                  0.0000000000000000E+000                  1.0219109514793163E+036                  4.7662529908551788E+032                  1.4647002651941854E-055                  0.0000000000000000E+000                  1.7188964794840594E+013                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0312729681836631E+014                  6.2325703124365204E-021                  0.0000000000000000E+000                  3.5565570085805751E-035                  1.5643287307549930E-030                  0.0000000000000000E+000                  1.1413875179031934E+022                  4.7369926419712160E-023                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4701225503723550E+034                  3.6954063949078276E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6905545156596455E+032                  2.0831655054701341E+029                  1.2304784517070602E+029                  8.8923571714708527E+033                  1.3866701961868540E+031                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0467781376957396E-057                  1.4587435332169921E-010                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5693439107616803E+028                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7518371226087659E+000                 -1.3534379876985136E-001                 -4.8692983737960195E-002                  4.5354535949141379E+000                  0.0000000000000000E+000                  1.7489794197305820E+001                  2.2149946419942723E+000                  7.1376867589523334E+000                  6.1640920913305430E-001                  8.5487684155503763E-001                  1.2842010669363972E+000                  7.0974321382391892E-001                  5.9316929144210134E-018                  5.1310284794186154E-005                  2.7119948020832502E-001                  1.1446126405401068E-015                  5.0451944023193720E-012                  9.9983005128424716E-022                  7.2762325350560024E-004                  5.2047955980953339E-005                  6.1424116061889460E-015                  3.7715341739845065E-003                  9.4318025157719521E-007                  2.1745564576762030E-029                  2.2812290728332032E-017                  8.6985441808924771E-003                  3.8053381285305319E-006                  2.1093523141200592E-005                  1.9589043873297741E-019                  4.6699910434648489E-021                  1.3414987609327739E-010                  1.4498013136151295E-039                  1.2899463544800049E-037                  1.9385262429130053E-003                  5.3807740770198519E-013                  3.7918776944236149E-003                  3.1540437275436989E-003                  8.6544842500060025E-003                  7.1145802628330046E-001                  2.6905722950589672E-001                                        1                                        4 
                                       3                                      798                  1.3800000000000000E+005                  4.6812412373755867E+000                  9.9997243263689017E-001                  3.3298148818886851E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356248E-001                  9.7048611959255426E-001                  2.4123318290208862E-002                  1.5042652824061409E-003                  9.9999999998356248E-001                  9.7048611959255426E-001                  2.4123318290208862E-002                  1.5042652824061409E-003                 -2.2392972493021115E-001                 -4.7283850858528240E+001                 -1.0069637024245681E+001                 -2.2392972486825605E-001                 -2.3227688756199225E-001                 -1.9443420577111894E+000                 -4.7283850858528240E+001                  3.4293775085465937E-025                  1.9518938533424877E+032                  1.9518938533425028E+032                  1.4607318343115562E+036                  1.8996896257755277E-003                  0.0000000000000000E+000                  4.9039023116886243E+036                  6.8106269509767874E+035                  5.5905088497488190E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6990232894493686E+013                  5.6874969135883524E+032                  0.0000000000000000E+000                  1.3900317076772914E+017                  1.0144658641793039E+014                  1.2298775153109848E+029                  0.0000000000000000E+000                  5.2539358974668667E+024                  1.3556762645831520E+021                  2.4059280909912145E+035                  1.2174774133848453E+038                  1.4793773014508857E+031                  3.3575067590457056E+017                  4.1899118003418419E+017                  3.5756046520830892E+034                  1.2195257810106312E+038                  1.4609270585146173E+036                  7.8768788711601975E+014                  4.3399937486245485E+037                  1.7084126783846846E-009                  1.4607318342495772E+036                  0.0000000000000000E+000                  1.3326831310635742E-007                  0.0000000000000000E+000                  1.1315166087124697E+022                  4.9039023116870529E+036                  3.9385541090928731E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4690396371737387E+034                  1.3739594051204771E-005                  0.0000000000000000E+000                  9.2894894783739353E+035                  4.3338828038552197E+032                  1.2898763698905317E-055                  0.0000000000000000E+000                  1.6990232894462748E+013                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0144658641772492E+014                  6.0369462648378483E-021                  0.0000000000000000E+000                  3.2539135805303980E-035                  1.4342535201540493E-030                  0.0000000000000000E+000                  1.1315166087131230E+022                  4.5148500261893511E-023                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4690396371738448E+034                  3.6187379562887585E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6874969135996900E+032                  2.0819052837856000E+029                  1.2298775153128707E+029                  8.8927871289204502E+033                  1.3870684198015284E+031                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9296353294935237E-058                  1.3827470143482139E-010                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5656046108064554E+028                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7515553235773198E+000                 -1.3760003281439487E-001                 -4.9257502697339736E-002                  4.5365826328328973E+000                  0.0000000000000000E+000                  1.7495498795910972E+001                  2.2235183419735747E+000                  7.1349079528445651E+000                  6.1684435994786402E-001                  8.5441778067633001E-001                  1.2853496397909530E+000                  7.0882617404630466E-001                  5.9462206972611559E-018                  4.9589943570351860E-005                  2.7207704022466400E-001                  1.0701386632491567E-015                  4.4581401974670679E-012                  8.2741268008666548E-022                  7.2076378996250180E-004                  5.8972069826931947E-005                  5.5318336440374066E-015                  3.7825027899816904E-003                  5.5014378256170210E-007                  1.7584545116836124E-029                  2.0548898772869910E-017                  8.7162427180637533E-003                  3.8165213023860702E-006                  2.1106574241050548E-005                  1.7421593030422573E-019                  4.1537230950778559E-021                  1.9104593412874386E-010                  1.1445318698297214E-039                  9.7681814000609942E-038                  1.9422194630894685E-003                  7.4301376723495049E-013                  3.8010215189571606E-003                  3.1540409487571396E-003                  8.6544766658480637E-003                  7.1145766307440128E-001                  2.6905746142721243E-001                                        1                                        4 
                                       4                                      798                  1.9560000000000000E+005                  4.7604224834232118E+000                  9.9997243263689017E-001                  3.3298148818886851E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356248E-001                  9.7024349709979996E-001                  2.1979892308129356E-002                  2.0386577683178505E-003                  9.9999999998356248E-001                  9.7024349709979996E-001                  2.1979892308129356E-002                  2.0386577683178505E-003                 -2.2177448427831326E-001                 -4.7289233583244076E+001                 -1.0069924657494278E+001                 -2.2177448421670568E-001                 -2.2999086322450754E-001                 -1.9489800471265206E+000                 -4.7289233583244076E+001                  2.8717910781859220E-025                  1.9870333751401707E+032                  1.9870333751401725E+032                  1.4693706527821037E+036                  1.8200356418469061E-003                  0.0000000000000000E+000                  4.9082007468331794E+036                  7.0374975713101063E+035                  5.3581598159839383E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6851679588933301E+013                  5.6881616600633796E+032                  0.0000000000000000E+000                  1.3746119434747202E+017                  1.0032270865585625E+014                  1.2301072467830999E+029                  0.0000000000000000E+000                  7.5050258483403322E+024                  1.9365273852484022E+021                  2.4131683093882687E+035                  1.2197946114845854E+038                  1.4881013698160674E+031                  3.4231169605612346E+017                  4.1973790651211258E+017                  3.5986231679682832E+034                  1.2218479174771812E+038                  1.4695693901049669E+036                  8.0445684155287500E+014                  4.3840853249071238E+037                  1.6873689803413856E-009                  1.4693706527734804E+036                  0.0000000000000000E+000                  1.2945234648024396E-007                  0.0000000000000000E+000                  1.1238734756005970E+022                  4.9082007468311777E+036                  3.8902936373878149E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4706011298358765E+034                  1.1421705961160376E-005                  0.0000000000000000E+000                  8.3343212266600009E+035                  3.8895694300359707E+032                  1.1886926346022483E-055                  0.0000000000000000E+000                  1.6851679588885754E+013                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0032270865551669E+014                  5.8951569004737933E-021                  0.0000000000000000E+000                  3.0632900114407044E-035                  1.3520267627730172E-030                  0.0000000000000000E+000                  1.1238734756010424E+022                  4.3647785655475757E-023                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4706011298357843E+034                  3.5617171302817342E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6881616600812593E+032                  2.0820847397113405E+029                  1.2301072467926171E+029                  8.8977956129764556E+033                  1.3881331027275255E+031                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.5818871601118113E-058                  1.3347635132391970E-010                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5639016327996964E+028                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7512956195411631E+000                 -1.3972812142571689E-001                 -4.9802138930687807E-002                  4.5376719052995931E+000                  0.0000000000000000E+000                  1.7497532732163766E+001                  2.2271726168381605E+000                  7.1335347029938347E+000                  6.1736145434540857E-001                  8.5387348405915398E-001                  1.2867146166374099E+000                  7.0773846670900353E-001                  5.9480402830770682E-018                  4.8607017210172290E-005                  2.7311647923991383E-001                  1.0350186400746608E-015                  4.1864565767877469E-012                  7.5042383274818896E-022                  7.1290334751763790E-004                  6.6366086726028886E-005                  5.2071325124879350E-015                  3.7958961856976083E-003                  3.5140754214640538E-007                  1.5655249209788703E-029                  1.9506783525706816E-017                  8.7373709851306953E-003                  3.8297099540872286E-006                  2.1124162303351527E-005                  1.6422234293690050E-019                  3.9179758466249062E-021                  2.5627005943660159E-010                  1.0145562169453112E-039                  8.4854396445196187E-038                  1.9466322589633295E-003                  9.7337463682586777E-013                  3.8119726286016628E-003                  3.1540375948334622E-003                  8.6544675100335092E-003                  7.1145722759543606E-001                  2.6905774188394771E-001                                        1                                        4 
                                       5                                      797                  2.6472000000000000E+005                  4.8396037294708361E+000                  9.9997243263689017E-001                  3.3298148818886851E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356248E-001                  9.7004292636843836E-001                  2.1979892308129356E-002                  2.6148320767874376E-003                  9.9999999998356248E-001                  9.7004292636843836E-001                  2.1979892308129356E-002                  2.6148320767874376E-003                 -2.1924031678531739E-001                 -4.7293071531204880E+001                 -1.0069853297622124E+001                 -2.1924031672405819E-001                 -2.2733519142922642E-001                 -1.9528556509793868E+000                 -4.7293071531204880E+001                  2.5342306616020973E-025                  2.0029676655663488E+032                  2.0029676655663423E+032                  1.4796806993202116E+036                  1.7587715535843165E-003                  0.0000000000000000E+000                  4.9142252967334756E+036                  7.3110731410778070E+035                  5.1948538511852891E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6759303621372365E+013                  5.6928847828273882E+032                  0.0000000000000000E+000                  1.3640801321085158E+017                  9.9555174238404453E+013                  1.2312424154493224E+029                  0.0000000000000000E+000                  1.0240607831525029E+025                  2.6423893165226108E+021                  2.4215352911564459E+035                  1.2224742272155366E+038                  1.4981412445887858E+031                  3.4500181527441446E+017                  4.2060570903292576E+017                  3.6251682666635054E+034                  1.2245332456800298E+038                  1.4798810289809964E+036                  8.0722572602687138E+014                  4.4357109669560445E+037                  1.6725230550506646E-009                  1.4796806992585953E+036                  0.0000000000000000E+000                  1.2652648920119468E-007                  0.0000000000000000E+000                  1.1178515132594847E+022                  4.9142252967311215E+036                  3.8539406569107698E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4751437329930325E+034                  9.2928348499319089E-006                  0.0000000000000000E+000                  7.3957489185135954E+035                  3.4528823602444440E+032                  1.1236695083925383E-055                  0.0000000000000000E+000                  1.6759303621340697E+013                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9555174238177500E+013                  5.7884390368315440E-021                  0.0000000000000000E+000                  2.9311585472448749E-035                  1.2948950846008581E-030                  0.0000000000000000E+000                  1.1178515132597739E+022                  4.2583807591902296E-023                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4751437329927041E+034                  3.5183999865476971E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6928847828395062E+032                  2.0838238818807321E+029                  1.2312424154603351E+029                  8.9079719262373467E+033                  1.3899664715379681E+031                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3462115100115170E-058                  1.3026952557781247E-010                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5643112854388531E+028                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7510661901036055E+000                 -1.4167273183291287E-001                 -5.0315585259170147E-002                  4.5386987979565578E+000                  0.0000000000000000E+000                  1.7499360666580809E+001                  2.2301040471808289E+000                  7.1327803918853760E+000                  6.1797580419717613E-001                  8.5322836029726501E-001                  1.2883365888697622E+000                  7.0644901115914371E-001                  5.9432695513625202E-018                  4.8064470207580743E-005                  2.7434764886557206E-001                  1.0194675184333377E-015                  4.0598682477417379E-012                  7.1487682152647999E-022                  7.0376929195534014E-004                  7.4348713264064159E-005                  5.0092330287018369E-015                  3.8123587162230779E-003                  2.5707018330847001E-007                  1.4626491461258558E-029                  1.9028604368389271E-017                  8.7625802733957269E-003                  3.8453725236839613E-006                  2.1146127052834945E-005                  1.5945101321682000E-019                  3.8078998455037933E-021                  3.3284473413072449E-010                  9.5374838744967907E-040                  7.8931254452977529E-038                  1.9519005769227406E-003                  1.2411827767769897E-012                  3.8250690254042303E-003                  3.1540335499389877E-003                  8.6544564663686343E-003                  7.1145670552489493E-001                  2.6905808158692712E-001                                        1                                        4 
