                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.03.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20241109"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters                                   M_core                                      R_B 
                                       1                                     1901                  1.0000000000000000E+005                  5.0000000000000000E+000                  9.9997243263689017E-001                  3.3298489594755701E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  4.6716696894388010E-002                  6.2735855602369921E-003                  1.2298394149303027E-001                  1.1027317626915456E-001                  4.6716696894388010E-002                  6.2735855602369921E-003                  1.2298394149303027E-001                  1.1027317626915456E-001                 -2.1964886967212019E-001                 -4.7482577060889490E+001                 -1.0142246715825408E+001                 -2.1964886962021790E-001                 -2.2808128562722757E-001                 -1.9356905457012379E+000                 -4.7482577060889490E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7510091464344839E+000                 -1.3874994982083400E-001                 -4.8740106914888129E-002                  4.5355478412679942E+000                  0.0000000000000000E+000                  1.7158761888956008E+001                  1.8999091365278502E+000                  7.1262478898704433E+000                  6.1605291761626668E-001                  8.5525131762746542E-001                  1.2832429378747205E+000                  7.1048437421867594E-001                  2.7055015638954222E-001                  9.5940050855812997E-004                  8.6645959034905157E-003                  3.1572432558802962E-003                  8.6632629013080331E-003                  7.1072593077722790E-001                  2.7054018412567726E-001                                        0                                        8                  1.0000000000000001E-005                  1.2643080926161433E-005 
                                       2                                     1737                  2.8000000000000000E+005                  5.2552725051033056E+000                  9.9997243263689017E-001                  3.3298489594755701E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.0693605354667808E-002                  4.1351957300029277E-005                  9.9999999998356237E-001                  9.7059453285003727E-001                  3.0693605354667808E-002                  4.1351957300029277E-005                  9.9999999998356237E-001                  9.7059453285003727E-001                 -2.1666194392249871E-001                 -4.7461764857147173E+001                 -1.0132311169092937E+001                 -2.1666194386975932E-001                 -2.2502266403068066E-001                 -1.9363762240609246E+000                 -4.7461764857147173E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7505027521150840E+000                 -1.4314497991092553E-001                 -4.9924833321133850E-002                  4.5379172940804855E+000                  0.0000000000000000E+000                  1.7160446757007787E+001                  1.9013184037930404E+000                  7.1265468724236811E+000                  6.1610207288779006E-001                  8.5519765664942504E-001                  1.2833738980426173E+000                  7.1038059948151644E-001                  2.7065718210660461E-001                  9.4721506980270144E-004                  8.6663641478848894E-003                  3.1572410041153616E-003                  8.6632595162402619E-003                  7.1072461796852804E-001                  2.7054110210334947E-001                                        0                                        5                  1.0000000000000001E-005                  1.2643080926161433E-005 
                                       3                                     1684                  6.0400000000000000E+005                  5.5105450102066120E+000                  9.9997243263689017E-001                  3.3298489594755701E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.3557539450060181E-002                  4.7331794860812388E-005                  9.9999999998356237E-001                  9.7018501633566145E-001                  3.3557539450060181E-002                  4.7331794860812388E-005                  9.9999999998356237E-001                  9.7018501633566145E-001                 -2.1130788301696693E-001                 -4.7434430257005964E+001                 -1.0118729318175008E+001                 -2.1130788296321887E-001                 -2.1964962563640639E-001                 -1.9319996038580090E+000                 -4.7434430257005964E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7501832872691891E+000                 -1.4646552385266454E-001                 -5.0946175600213431E-002                  4.5399599786386444E+000                  0.0000000000000000E+000                  1.7163223991632993E+001                  1.9037436386849738E+000                  7.1269399992352529E+000                  6.1618909050308457E-001                  8.5510408565232787E-001                  1.2836047408601416E+000                  7.1019702518595940E-001                  2.7083796451087555E-001                  9.2401694001127655E-004                  8.6694896005930725E-003                  3.1572221325237393E-003                  8.6632104518390273E-003                  7.1072223838397974E-001                  2.7054277371603891E-001                                        0                                        5                  1.0000000000000001E-005                  1.2643080926161433E-005 
                                       4                                     1656                  1.1872000000000000E+006                  5.7658175153099176E+000                  9.9997243263689017E-001                  3.3298489594755701E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.1631715331596089E-002                  5.7677684449005214E-005                  9.9999999998356237E-001                  9.6994613886503900E-001                  3.1631715331596089E-002                  5.7677684449005214E-005                  9.9999999998356237E-001                  9.6994613886503900E-001                 -2.0078309354071894E-001                 -4.7395069591991984E+001                 -1.0098639562581768E+001                 -2.0078309348577400E-001                 -2.0933047248915845E-001                 -1.9110011262553928E+000                 -4.7395069591991984E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7502135632181681E+000                 -1.4753776140256561E-001                 -5.1542846273121945E-002                  4.5411533199844616E+000                  0.0000000000000000E+000                  1.7167346950898668E+001                  1.9073368120988610E+000                  7.1275457748867073E+000                  6.1633922630354843E-001                  8.5494417043438031E-001                  1.2840022324760558E+000                  7.0988060297382938E-001                  2.7114129515053059E-001                  8.8190844108638230E-004                  8.6749618718361399E-003                  3.1571881169497307E-003                  8.6631220736458608E-003                  7.1071792239626719E-001                  2.7054587897831878E-001                                        0                                        5                  1.0000000000000001E-005                  1.2643080926161433E-005 
                                       5                                     1645                  2.2369600000000000E+006                  6.0210900204132241E+000                  9.9997243263689017E-001                  3.3298489594755701E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.6998138296469205E-001                  2.7551245734265262E-002                  6.2764001063870926E-005                  9.9999999998356237E-001                  9.6998138296469205E-001                  2.7551245734265262E-002                  6.2764001063870926E-005                 -1.8444158061699398E-001                 -4.7337067557968759E+001                 -1.0068750410946059E+001                 -1.8444158056030802E-001                 -1.9359078313415454E-001                 -1.8654092213929228E+000                 -4.7337067557968759E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7506763948236101E+000                 -1.4591553711585142E-001                 -5.1657397340648836E-002                  4.5413824221195149E+000                  0.0000000000000000E+000                  1.7172305592337612E+001                  1.9114842552711189E+000                  7.1285008343047060E+000                  6.1658941155931024E-001                  8.5467933269124463E-001                  1.2846644487468959E+000                  7.0935410147164779E-001                  2.7163916392808352E-001                  8.0856084620758366E-004                  8.6843927566976793E-003                  3.1571263395157117E-003                  8.6629614056256549E-003                  7.1071009448127176E-001                  2.7055178036168326E-001                                        0                                        5                  1.0000000000000001E-005                  1.2643080926161433E-005 
                                       6                                     1620                  4.1265280000000000E+006                  6.2763625255165296E+000                  9.9997243263689017E-001                  3.3298489594755701E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7034487963279159E-001                  2.3240832595211702E-002                  6.5060511419660598E-005                  9.9999999998356237E-001                  9.7034487963279159E-001                  2.3240832595211702E-002                  6.5060511419660598E-005                 -1.6671285006534228E-001                 -4.7265728858215795E+001                 -1.0032072948184499E+001                 -1.6671285000612832E-001                 -1.7685184205044766E-001                 -1.8035620150003626E+000                 -4.7265728858215795E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7512905979227114E+000                 -1.4407956587170989E-001                 -5.1967817916780415E-002                  4.5420032632717779E+000                  0.0000000000000000E+000                  1.7176516082072112E+001                  1.9147157995956547E+000                  7.1297395466001783E+000                  6.1698738917477003E-001                  8.5426039173512869E-001                  1.2857185006971259E+000                  7.0851839452718879E-001                  2.7242267619232208E-001                  6.8935743414690314E-004                  8.7002895338998895E-003                  3.1570140614201928E-003                  8.6626665319766826E-003                  7.1069589053764937E-001                  2.7056304239235390E-001                                        0                                        5                  1.0000000000000001E-005                  1.2643080926161433E-005 
                                       7                                     1608                  7.5277504000000004E+006                  6.5316350306198361E+000                  9.9997243263689017E-001                  3.3298489594755701E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7087250186727903E-001                  1.9452221062897290E-002                  6.6861893424495161E-005                  9.9999999998356237E-001                  9.7087250186727903E-001                  1.9452221062897290E-002                  6.6861893424495161E-005                 -1.5489202456786447E-001                 -4.7210554541401137E+001                 -1.0004029235262315E+001                 -1.5489202450639675E-001                 -1.6589633004034374E-001                 -1.7566042330890053E+000                 -4.7210554541401137E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7514974940438739E+000                 -1.4572499218025733E-001                 -5.3204323313379411E-002                  4.5444762740649765E+000                  0.0000000000000000E+000                  1.7178569475437335E+001                  1.9162079472247875E+000                  7.1307160052666276E+000                  6.1758243911523236E-001                  8.5363755087256221E-001                  1.2872955527754000E+000                  7.0727235509869768E-001                  2.7358283011045431E-001                  5.2117247703750496E-004                  8.7263238172751844E-003                  3.1568097409304550E-003                  8.6621315783088210E-003                  7.1067017241534391E-001                  2.7058408622196284E-001                                        0                                        5                  1.0000000000000001E-005                  1.2643080926161433E-005 
                                       8                                     1595                  1.3649950720000001E+007                  6.7869075357231416E+000                  9.9997243263689017E-001                  3.3298489594755701E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7117637726383965E-001                  1.6642848818000766E-002                  7.4655229538539837E-005                  9.9999999998356237E-001                  9.7117637726383965E-001                  1.6642848818000766E-002                  7.4655229538539837E-005                 -1.5094535883853347E-001                 -4.7195246288564562E+001                 -9.9964240532671962E+000                 -1.5094535877654575E-001                 -1.6184717901763424E-001                 -1.7566701634781172E+000                 -4.7195246288564562E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7513103931468628E+000                 -1.4899682082328275E-001                 -5.4466035840870390E-002                  4.5469996991199579E+000                  0.0000000000000000E+000                  1.7179135407905864E+001                  1.9171602074256309E+000                  7.1309105838669629E+000                  6.1841115511214917E-001                  8.5277436811264973E-001                  1.2894925675300326E+000                  7.0554281976940170E-001                  2.7518530228385757E-001                  3.3087803930876376E-004                  8.7675489224969191E-003                  3.1564379519987791E-003                  8.6611606252916772E-003                  7.1062393154879810E-001                  2.7062251666503967E-001                                        0                                        5                  1.0000000000000001E-005                  1.2643080926161433E-005 
                                       9                                     1599                  2.3649950719999999E+007                  7.0000000000000000E+000                  9.9997243263689017E-001                  3.3298489594755701E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7116277373042315E-001                  1.3826253615761952E-002                  1.1303256484184432E-004                  9.9999999998356237E-001                  9.7116277373042315E-001                  1.3826253615761952E-002                  1.1303256484184432E-004                 -1.5014574137623521E-001                 -4.7203395099487878E+001                 -1.0000685659702844E+001                 -1.5014574131496572E-001                 -1.5989413878376560E-001                 -1.8038619085044032E+000                 -4.7203395099487878E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7512131371439743E+000                 -1.4992179697101277E-001                 -5.4734011908958394E-002                  4.5475356512561342E+000                  0.0000000000000000E+000                  1.7179939801083545E+001                  1.9189562359920509E+000                  7.1306165340349983E+000                  6.1942212191128521E-001                  8.5172545999615390E-001                  1.2921728639943397E+000                  7.0344114536004643E-001                  2.7712674630087769E-001                  1.7518293613069604E-004                  8.8254006542316157E-003                  3.1558313255664692E-003                  8.6595830890711569E-003                  7.1054889143424815E-001                  2.7068583805281449E-001                                        0                                        7                  1.0000000000000001E-005                  1.2643080926161433E-005 
