                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.03.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20241109"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59 
                                     109                                     1544                  1.0236499507200000E+009                  7.0000000000000000E+000                  9.9997243263689017E-001                  3.3298493933498897E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7243646227156044E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7243646227156044E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1629574534238317E-001                 -4.6351972980282703E+001                 -9.7556142257802616E+000                 -1.1629574524273580E-001                 -1.1812003463114104E-001                 -2.4938981737955217E+000                 -4.6351972980282703E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7537861698808190E+000                 -1.1622025119777882E-001                 -4.3029304496030756E-002                  4.5241262364302788E+000                  0.0000000000000000E+000                  1.7211039970471198E+001                  1.9643741216966100E+000                  7.1398999772842044E+000                  6.5416316988073853E-001                  8.1697209924163450E-001                  1.3854399304196805E+000                  6.3393340264376707E-001                  3.4683144672396526E-001                  1.4252830555021702E-005                  8.7076159797171981E-003                  3.0968071863254456E-003                  8.5053058878866768E-003                  7.0318479404622225E-001                  2.7767479896474268E-001                                        0                                        8                  1.0000000000000000E-008                  1.2643062854634880E-008 
                                     110                                     1541                  1.0336499507200000E+009                  7.0000000000000000E+000                  9.9997243263689017E-001                  3.3298493933498897E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7244622585127327E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7244622585127327E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1599801108397334E-001                 -4.6342409910891931E+001                 -9.7526227012251727E+000                 -1.1599801098370598E-001                 -1.1781672689459721E-001                 -2.4949265206801283E+000                 -4.6342409910891931E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7538098666882047E+000                 -1.1592222529189569E-001                 -4.2927685157860059E-002                  4.5239229977539379E+000                  0.0000000000000000E+000                  1.7211403697777655E+001                  1.9648810492908551E+000                  7.1400225452647419E+000                  6.5456482398353633E-001                  8.1659178545759026E-001                  1.3865362424367473E+000                  6.3317283488850673E-001                  3.4759070386589297E-001                  1.4261893289888497E-005                  8.7079526069931169E-003                  3.0962184908383240E-003                  8.5037681920017549E-003                  7.0310993443904402E-001                  2.7774770392308340E-001                                        0                                        6                  1.0000000000000000E-008                  1.2643062854634880E-008 
                                     111                                     1547                  1.0436499507200000E+009                  7.0000000000000000E+000                  9.9997243263689017E-001                  3.3298493933498897E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7246358479487771E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7246358479487771E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1570049410218507E-001                 -4.6332845003900879E+001                 -9.7496302397134116E+000                 -1.1570049400129356E-001                 -1.1751380378607315E-001                 -2.4959191638972635E+000                 -4.6332845003900879E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7538329214488062E+000                 -1.1562483218942184E-001                 -4.2825098127826228E-002                  4.5237178236938700E+000                  0.0000000000000000E+000                  1.7211767776892529E+001                  1.9653884643216948E+000                  7.1401452222373587E+000                  6.5496712893658304E-001                  8.1621136830634322E-001                  1.3876345891259747E+000                  6.3241206045334897E-001                  3.4835016801343643E-001                  1.4270965219571686E-005                  8.7082868468381040E-003                  3.0956293349592417E-003                  8.5022306128333114E-003                  7.0303503284621260E-001                  2.7782066527144395E-001                                        0                                        8                  1.0000000000000000E-008                  1.2643062854634880E-008 
                                     112                                     1541                  1.0536499507200000E+009                  7.0000000000000000E+000                  9.9997243263689017E-001                  3.3298493933498897E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7247650764636040E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7247650764636040E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1540256102948071E-001                 -4.6323274734577410E+001                 -9.7466348486412056E+000                 -1.1540256092796061E-001                 -1.1721063249818718E-001                 -2.4968750013288310E+000                 -4.6323274734577410E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7538567490789516E+000                 -1.1532666812900016E-001                 -4.2723671357906126E-002                  4.5235149701540296E+000                  0.0000000000000000E+000                  1.7212132301556892E+001                  1.9658963952651189E+000                  7.1402680745726270E+000                  6.5537008811689967E-001                  8.1583084750196400E-001                  1.3887349768492110E+000                  6.3165107877924720E-001                  3.4910983976250826E-001                  1.4280050438412536E-005                  8.7086186878245087E-003                  3.0950420839123121E-003                  8.5006955678709004E-003                  7.0296008907653385E-001                  2.7789368305293305E-001                                        0                                        6                  1.0000000000000000E-008                  1.2643062854634880E-008 
                                     113                                     1548                  1.0636499507200000E+009                  7.0000000000000000E+000                  9.9997243263689017E-001                  3.3298493933498897E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7249080205298455E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7249080205298455E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1510501150342435E-001                 -4.6313703808026162E+001                 -9.7436372634221122E+000                 -1.1510501140127113E-001                 -1.1690801144534375E-001                 -2.4977947981566357E+000                 -4.6313703808026162E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7538796060295976E+000                 -1.1502934351716528E-001                 -4.2620722953280940E-002                  4.5233090733447794E+000                  0.0000000000000000E+000                  1.7212497149573380E+001                  1.9664048094238471E+000                  7.1403910131659583E+000                  6.5577370453309392E-001                  8.1545022312782578E-001                  1.3898374109516063E+000                  6.3088989001779716E-001                  3.4986971891315344E-001                  1.4289147147661015E-005                  8.7089481202156146E-003                  3.0944536746217140E-003                  8.4991604871719004E-003                  7.0288510299918916E-001                  2.7796675714345365E-001                                        0                                       10                  1.0000000000000000E-008                  1.2643062854634880E-008 
                                     114                                     1541                  1.0736499507200000E+009                  7.0000000000000000E+000                  9.9997243263689017E-001                  3.3298493933498897E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7250442428512274E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7250442428512274E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1480691626376416E-001                 -4.6304127550498229E+001                 -9.7406352821417048E+000                 -1.1480691616097295E-001                 -1.1660503346375628E-001                 -2.4986719806420572E+000                 -4.6304127550498229E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7539034710356822E+000                 -1.1473099335979410E-001                 -4.2519277886765350E-002                  4.5231061832117483E+000                  0.0000000000000000E+000                  1.7212862441666584E+001                  1.9669137408197355E+000                  7.1405141259201894E+000                  6.5617798156917206E-001                  8.1506949489933089E-001                  1.3909418978341928E+000                  6.3012849361636070E-001                  3.5062980606449989E-001                  1.4298258043399312E-005                  8.7092751328961045E-003                  3.0938670436892472E-003                  8.4976271528788214E-003                  7.0281007443260812E-001                  2.7803988764752308E-001                                        0                                        9                  1.0000000000000000E-008                  1.2643062854634880E-008 
                                     115                                     1537                  1.0836499507200000E+009                  7.0000000000000000E+000                  9.9997243263689017E-001                  3.3298493933498897E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7252116243720244E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7252116243720244E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1450889933938123E-001                 -4.6294548891543741E+001                 -9.7376317722460097E+000                 -1.1450889923594768E-001                 -1.1630230570018857E-001                 -2.4995108994744695E+000                 -4.6294548891543741E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7539270594029084E+000                 -1.1443302463484845E-001                 -4.2417470258744205E-002                  4.5229025679557058E+000                  0.0000000000000000E+000                  1.7213228099339428E+001                  1.9674231668929014E+000                  7.1406373575246302E+000                  6.5658292238628746E-001                  8.1468866276190988E-001                  1.3920484432802340E+000                  6.2936688945693731E-001                  3.5139010130374998E-001                  1.4307382049684924E-005                  8.7095997157801870E-003                  3.0932786572529188E-003                  8.4960837579812747E-003                  7.0273500322316784E-001                  2.7811307451510686E-001                                        0                                        6                  1.0000000000000000E-008                  1.2643062854634880E-008 
                                     116                                     1536                  1.0936499507200000E+009                  7.0000000000000000E+000                  9.9997243263689017E-001                  3.3298493933498897E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7253691253981922E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7253691253981922E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1421091929330950E-001                 -4.6284967368867719E+001                 -9.7346240284873780E+000                 -1.1421091918922856E-001                 -1.1599976797927646E-001                 -2.5003157416411756E+000                 -4.6284967368867719E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7539504599267133E+000                 -1.1413503696156889E-001                 -4.2315277469714092E-002                  4.5226981823776455E+000                  0.0000000000000000E+000                  1.7213594143960986E+001                  1.9679331011858945E+000                  7.1407607165352420E+000                  6.5698853019140102E-001                  8.1430772661602646E-001                  1.3931570532147648E+000                  6.2860507734270588E-001                  3.5215060483008026E-001                  1.4316519075515670E-005                  8.7099218585464759E-003                  3.0926919439468454E-003                  8.4945429605585709E-003                  7.0265988921661471E-001                  2.7818631769571772E-001                                        0                                        6                  1.0000000000000000E-008                  1.2643062854634880E-008 
                                     117                                     1545                  1.1036499507200000E+009                  7.0000000000000000E+000                  9.9997243263689017E-001                  3.3298493933498897E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7254487839119530E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7254487839119530E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1391306475023597E-001                 -4.6275383347215907E+001                 -9.7316117608947312E+000                 -1.1391306464550247E-001                 -1.1569749191519109E-001                 -2.5010904581039162E+000                 -4.6275383347215907E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7539733803104212E+000                 -1.1383732955326940E-001                 -4.2212264532979854E-002                  4.5224921565041774E+000                  0.0000000000000000E+000                  1.7213960568970560E+001                  1.9684435448902800E+000                  7.1408841959332303E+000                  6.5739480817261398E-001                  8.1392668638612642E-001                  1.3942677335180906E+000                  6.2784305712221222E-001                  3.5291131678903581E-001                  1.4325668812261098E-005                  8.7102415509661135E-003                  3.0921036097048648E-003                  8.4930073724776463E-003                  7.0258473226778217E-001                  2.7825961711106473E-001                                        0                                        6                  1.0000000000000000E-008                  1.2643062854634880E-008 
                                     118                                     1540                  1.1136499507200000E+009                  7.0000000000000000E+000                  9.9997243263689017E-001                  3.3298493933498897E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7256049969605540E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7256049969605540E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1361483845890827E-001                 -4.6265793717181971E+001                 -9.7285988194706139E+000                 -1.1361483835351804E-001                 -1.1539497145116047E-001                 -2.5018364629308509E+000                 -4.6265793717181971E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7539970221937633E+000                 -1.1353885576767504E-001                 -4.2110311406867933E-002                  4.5222882502519530E+000                  0.0000000000000000E+000                  1.7214327454004970E+001                  1.9689545199711349E+000                  7.1410078545467686E+000                  6.5780175978111077E-001                  8.1354554174815719E-001                  1.3953804908068530E+000                  6.2708082815880473E-001                  3.5367223784646462E-001                  1.4334833452489533E-005                  8.7105587817579815E-003                  3.0915149424000040E-003                  8.4914687518775588E-003                  7.0250953219273105E-001                  2.7833297278387736E-001                                        0                                        8                  1.0000000000000000E-008                  1.2643062854634880E-008 
                                     119                                     1539                  1.1236499507200000E+009                  7.0000000000000000E+000                  9.9997243263689017E-001                  3.3298493933498897E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7257795573323802E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7257795573323802E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1331659734422392E-001                 -4.6256200199044258E+001                 -9.7255843363329237E+000                 -1.1331659723817247E-001                 -1.1509255354116610E-001                 -2.5025563342214556E+000                 -4.6256200199044258E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7540205212896307E+000                 -1.1324054727054790E-001                 -4.2008155350038483E-002                  4.5220839381382945E+000                  0.0000000000000000E+000                  1.7214694753655341E+001                  1.9694660143200482E+000                  7.1411316598729950E+000                  6.5820938836974607E-001                  8.1316429248561606E-001                  1.3964953314271895E+000                  6.2631839001475587E-001                  3.5443336841727968E-001                  1.4344012588690846E-005                  8.7108735408612699E-003                  3.0909281403664604E-003                  8.4899345441292358E-003                  7.0243428882705494E-001                  2.7840638465206025E-001                                        0                                        6                  1.0000000000000000E-008                  1.2643062854634880E-008 
                                     120                                     1548                  1.1336499507200000E+009                  7.0000000000000000E+000                  9.9997243263689017E-001                  3.3298493933498897E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7258562050364727E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7258562050364727E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1301846624149300E-001                 -4.6246604334892858E+001                 -9.7225608507281560E+000                 -1.1301846613477397E-001                 -1.1479037597203215E-001                 -2.5032468380847432E+000                 -4.6246604334892858E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7540435280621152E+000                 -1.1294255623808279E-001                 -4.1905173378775730E-002                  4.5218779741957693E+000                  0.0000000000000000E+000                  1.7215062429598515E+001                  1.9699780200112837E+000                  7.1412555821698103E+000                  6.5861769711855511E-001                  8.1278293854858030E-001                  1.3976122612619883E+000                  6.2555574258570723E-001                  3.5519470858409369E-001                  1.4353204888442175E-005                  8.7111858179561522E-003                  3.0903400448805390E-003                  8.4883994589864693E-003                  7.0235900203789292E-001                  2.7847985265140424E-001                                        0                                        6                  1.0000000000000000E-008                  1.2643062854634880E-008 
                                     121                                     1539                  1.1436499507200000E+009                  7.0000000000000000E+000                  9.9997243263689017E-001                  3.3298493933498897E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7259961631745129E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7259961631745129E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1271989021671500E-001                 -4.6237003092499428E+001                 -9.7195400684797448E+000                 -1.1271989010932493E-001                 -1.1448789319540453E-001                 -2.5039049107440703E+000                 -4.6237003092499428E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7540673491104362E+000                 -1.1264377690056294E-001                 -4.1803425806655983E-002                  4.5216744790515291E+000                  0.0000000000000000E+000                  1.7215430558828636E+001                  1.9704905579467167E+000                  7.1413796786746717E+000                  6.5902668947264320E-001                  8.1240147963554354E-001                  1.3987312869392567E+000                  6.2479288527966426E-001                  3.5595625896330357E-001                  1.4362412099122749E-005                  8.7114956016688515E-003                  3.0897507107293300E-003                  8.4868541356338412E-003                  7.0228367165637418E-001                  2.7855337684897680E-001                                        0                                        6                  1.0000000000000000E-008                  1.2643062854634880E-008 
                                     122                                     1539                  1.1536499507200000E+009                  7.0000000000000000E+000                  9.9997243263689017E-001                  3.3298493933498897E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7262478347176795E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7262478347176795E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1242144089059912E-001                 -4.6227399621267210E+001                 -9.7165147987353233E+000                 -1.1242144078253266E-001                 -1.1418567007851285E-001                 -2.5045325652744439E+000                 -4.6227399621267210E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7540907133050405E+000                 -1.1234535223606963E-001                 -4.1700941863618717E-002                  4.5214695111654546E+000                  0.0000000000000000E+000                  1.7215799057631827E+001                  1.9710036047795032E+000                  7.1415038896370486E+000                  6.5943636863787314E-001                  8.1201991568556653E-001                  1.3998524144272764E+000                  6.2402981796524692E-001                  3.5671801964851763E-001                  1.4371632536442536E-005                  8.7118028815632020E-003                  3.0891638913691597E-003                  8.4853170634947555E-003                  7.0220829755057679E-001                  2.7862695718435820E-001                                        0                                        6                  1.0000000000000000E-008                  1.2643062854634880E-008 
                                     123                                     1536                  1.1636499507200000E+009                  7.0000000000000000E+000                  9.9997243263689017E-001                  3.3298493933498897E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7262738921220349E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7262738921220349E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1212289619304823E-001                 -4.6217792727688050E+001                 -9.7134857781244985E+000                 -1.1212289608430019E-001                 -1.1388348469162970E-001                 -2.5051293439486293E+000                 -4.6217792727688050E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7541140731034059E+000                 -1.1204681295814686E-001                 -4.1598391821387838E-002                  4.5212644110809928E+000                  0.0000000000000000E+000                  1.7216167962963766E+001                  1.9715171760702028E+000                  7.1416282373113411E+000                  6.5984673792624904E-001                  8.1163824653530314E-001                  1.4009756500041091E+000                  6.2326654032044682E-001                  3.5747999096706490E-001                  1.4380866427468208E-005                  8.7121076464716091E-003                  3.0885779510800918E-003                  8.4837792614608654E-003                  7.0213287957843729E-001                  2.7870059364959887E-001                                        0                                        9                  1.0000000000000000E-008                  1.2643062854634880E-008 
                                     124                                     1545                  1.1736499507200000E+009                  7.0000000000000000E+000                  9.9997243263689017E-001                  3.3298493933498897E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7263978230555481E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7263978230555481E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1182440435734230E-001                 -4.6208183284698777E+001                 -9.7104569432620611E+000                 -1.1182440424790843E-001                 -1.1358148158341591E-001                 -2.5056961082877334E+000                 -4.6208183284698777E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7541370901189843E+000                 -1.1174844576357464E-001                 -4.1495242255258934E-002                  4.5210581119487356E+000                  0.0000000000000000E+000                  1.7216537251404482E+001                  1.9720312658824610E+000                  7.1417527049852447E+000                  6.6025780059832007E-001                  8.1125647207828167E-001                  1.4021009998116480E+000                  6.2250305213038826E-001                  3.5824217311796369E-001                  1.4390113198635117E-005                  8.7124098856031576E-003                  3.0879900702905066E-003                  8.4822444288434433E-003                  7.0205741760993090E-001                  2.7877428620527261E-001                                        0                                        6                  1.0000000000000000E-008                  1.2643062854634880E-008 
                                     125                                     1537                  1.1836499507200000E+009                  7.0000000000000000E+000                  9.9997243263689017E-001                  3.3298493933498897E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7265981268053425E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998356237E-001                  9.7265981268053425E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1152557973431801E-001                 -4.6198569028764211E+001                 -9.7074220447309578E+000                 -1.1152557962419252E-001                 -1.1327927552806658E-001                 -2.5062321835482999E+000                 -4.6198569028764211E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7541607268276378E+000                 -1.1144948974549609E-001                 -4.1393037663525631E-002                  4.5208537027652689E+000                  0.0000000000000000E+000                  1.7216906981144525E+001                  1.9725458906601545E+000                  7.1418773354768561E+000                  6.6066956008600164E-001                  8.1087459204788492E-001                  1.4032284704776401E+000                  6.2173935287028526E-001                  3.5900456664213376E-001                  1.4399374346697169E-005                  8.7127095867929848E-003                  3.0874041344836740E-003                  8.4807092236588687E-003                  7.0198191148734335E-001                  2.7884803489788879E-001                                        0                                        6                  1.0000000000000000E-008                  1.2643062854634880E-008 
