                                                                                                                                                                                                                                                                



                        1                         2                         3                         4                         5                         6                         7
                   E_norm                  Re(freq)                  Im(freq)                         l                       n_g                       n_p                      n_pg
  0.5811591687155330E+002   0.5025837198538825E+001   0.0000000000000000E+000                         1                       132                         3                      -129
  0.5731335853728280E+002   0.5063264577446021E+001   0.0000000000000000E+000                         1                       131                         3                      -128
  0.5576959405287193E+002   0.5101183062220620E+001   0.0000000000000000E+000                         1                       131                         2                      -129
  0.5480467879486036E+002   0.5139566643444391E+001   0.0000000000000000E+000                         1                       129                         3                      -126
  0.5403674109427453E+002   0.5178658435811756E+001   0.0000000000000000E+000                         1                       130                         1                      -129
  0.5288909679794094E+002   0.5218258401179182E+001   0.0000000000000000E+000                         1                       128                         2                      -126
  0.5222909425867989E+002   0.5258490008227493E+001   0.0000000000000000E+000                         1                       127                         2                      -125
  0.5155302548749012E+002   0.5299355478873427E+001   0.0000000000000000E+000                         1                       126                         2                      -124
  0.5067731236259256E+002   0.5340961391244111E+001   0.0000000000000000E+000                         1                       125                         2                      -123
  0.4938387793627876E+002   0.5383077767031770E+001   0.0000000000000000E+000                         1                       124                         2                      -122
  0.4870912749575686E+002   0.5425911242769789E+001   0.0000000000000000E+000                         1                       123                         2                      -121
  0.4780589532434414E+002   0.5469413973506422E+001   0.0000000000000000E+000                         1                       123                         1                      -122
  0.4710776886637235E+002   0.5513678454305690E+001   0.0000000000000000E+000                         1                       120                         3                      -117
  0.4616850789469359E+002   0.5558587638281780E+001   0.0000000000000000E+000                         1                       119                         3                      -116
  0.4565809506840461E+002   0.5604317855506453E+001   0.0000000000000000E+000                         1                       118                         3                      -115
  0.4457256145779021E+002   0.5650790966077355E+001   0.0000000000000000E+000                         1                       118                         2                      -116
  0.4396312233752906E+002   0.5697999895840730E+001   0.0000000000000000E+000                         1                       116                         3                      -113
  0.4301035362952008E+002   0.5746078235969240E+001   0.0000000000000000E+000                         1                       115                         3                      -112
  0.4222518579873319E+002   0.5794879976067129E+001   0.0000000000000000E+000                         1                       115                         2                      -113
  0.4156258976898427E+002   0.5844578057020596E+001   0.0000000000000000E+000                         1                       114                         2                      -112
  0.4086314383829907E+002   0.5895174115651779E+001   0.0000000000000000E+000                         1                       112                         3                      -109
  0.3984406660355997E+002   0.5946617934981997E+001   0.0000000000000000E+000                         1                       111                         3                      -108
  0.3929200085565189E+002   0.5998864289759655E+001   0.0000000000000000E+000                         1                       111                         2                      -109
  0.3876128499377980E+002   0.6052262729182397E+001   0.0000000000000000E+000                         1                       109                         3                      -106
  0.3771690437452636E+002   0.6106485217390579E+001   0.0000000000000000E+000                         1                       109                         2                      -107
  0.3718837449961184E+002   0.6161661521244245E+001   0.0000000000000000E+000                         1                       108                         2                      -106
  0.3647148772422626E+002   0.6217932212525793E+001   0.0000000000000000E+000                         1                       107                         2                      -105
  0.3575358406271617E+002   0.6275223277645111E+001   0.0000000000000000E+000                         1                       107                         1                      -106
  0.3497150293377367E+002   0.6333516165426127E+001   0.0000000000000000E+000                         1                       105                         2                      -103
  0.3454266806107030E+002   0.6392949389539818E+001   0.0000000000000000E+000                         1                       104                         2                      -102
  0.3377769427360163E+002   0.6453575744177867E+001   0.0000000000000000E+000                         1                       103                         2                      -101
  0.3318154393778888E+002   0.6515288628663757E+001   0.0000000000000000E+000                         1                       102                         2                      -100
  0.3239376248433909E+002   0.6578270572676510E+001   0.0000000000000000E+000                         1                       101                         2                       -99
  0.3180632453521170E+002   0.6642338464497737E+001   0.0000000000000000E+000                         1                       100                         2                       -98
  0.3116296639241698E+002   0.6707831381820324E+001   0.0000000000000000E+000                         1                        99                         2                       -97
  0.3055386624885436E+002   0.6774481025293548E+001   0.0000000000000000E+000                         1                        98                         2                       -96
  0.3000349159844436E+002   0.6842602237833248E+001   0.0000000000000000E+000                         1                        98                         1                       -97
  0.2945449465648933E+002   0.6912020831753304E+001   0.0000000000000000E+000                         1                        96                         2                       -94
  0.2881146789575434E+002   0.6982966483514590E+001   0.0000000000000000E+000                         1                        95                         2                       -93
  0.2814445255619376E+002   0.7055255341546005E+001   0.0000000000000000E+000                         1                        94                         2                       -92
  0.2757585444370506E+002   0.7129061970743135E+001   0.0000000000000000E+000                         1                        93                         2                       -91
  0.2706102584962786E+002   0.7204423853166633E+001   0.0000000000000000E+000                         1                        93                         1                       -92
  0.2654474526620672E+002   0.7281405516545132E+001   0.0000000000000000E+000                         1                        92                         1                       -91
  0.2596450154315060E+002   0.7360068426530779E+001   0.0000000000000000E+000                         1                        91                         1                       -90
  0.2544111980421309E+002   0.7440294961184678E+001   0.0000000000000000E+000                         1                        90                         1                       -89
  0.2487204169005421E+002   0.7522435656077165E+001   0.0000000000000000E+000                         1                        89                         1                       -88
  0.2426941114870039E+002   0.7606118976393633E+001   0.0000000000000000E+000                         1                        88                         1                       -87
  0.2383655382439292E+002   0.7691807552862326E+001   0.0000000000000000E+000                         1                        87                         1                       -86
  0.2332221637119406E+002   0.7779279300592250E+001   0.0000000000000000E+000                         1                        86                         1                       -85
  0.2284318845303028E+002   0.7868825519260641E+001   0.0000000000000000E+000                         1                        85                         1                       -84
  0.2236144232886951E+002   0.7960209665357093E+001   0.0000000000000000E+000                         1                        84                         1                       -83
  0.2186158641160772E+002   0.8053914813760910E+001   0.0000000000000000E+000                         1                        83                         1                       -82
  0.2130268033180884E+002   0.8149437056184436E+001   0.0000000000000000E+000                         1                        82                         1                       -81
  0.2091093004037374E+002   0.8247368305999167E+001   0.0000000000000000E+000                         1                        81                         1                       -80
  0.2046834191383417E+002   0.8347537431224673E+001   0.0000000000000000E+000                         1                        80                         1                       -79
  0.1996631916325211E+002   0.8450183493663639E+001   0.0000000000000000E+000                         1                        79                         1                       -78
  0.1956400440332249E+002   0.8555170654801502E+001   0.0000000000000000E+000                         1                        78                         1                       -77
